"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.16101,0.008366,0,0.0099417,1,0.312,0.5,-0.188,0.025
-0.16149,0.0084905,0,0.0098671,1,0.313,0.5,-0.187,0.025
-0.16196,0.0086228,0,0.0097885,1,0.314,0.5,-0.186,0.025
-0.16242,0.0087551,0,0.00971,1,0.315,0.5,-0.185,0.025
-0.16289,0.0088873,0,0.0096314,1,0.316,0.5,-0.184,0.025
-0.16336,0.0090196,0,0.0095528,1,0.317,0.5,-0.183,0.025
-0.16383,0.0091519,0,0.0094742,1,0.318,0.5,-0.182,0.025
-0.16429,0.0092842,0,0.0093957,1,0.319,0.5,-0.181,0.025
-0.16476,0.0094169,0,0.0093169,1,0.32,0.5,-0.18,0.025
-0.16522,0.009559,0,0.0092332,1,0.321,0.5,-0.179,0.025
-0.16568,0.0097012,0,0.0091495,1,0.322,0.5,-0.178,0.025
-0.16615,0.0098434,0,0.0090657,1,0.323,0.5,-0.177,0.025
-0.16661,0.0099855,0,0.008982,1,0.324,0.5,-0.176,0.025
-0.16707,0.010128,0,0.0088983,1,0.325,0.5,-0.175,0.025
-0.16753,0.01027,0,0.0088146,1,0.326,0.5,-0.174,0.025
-0.16799,0.010412,0,0.0087309,1,0.327,0.5,-0.173,0.025
-0.16844,0.010562,0,0.0086429,1,0.328,0.5,-0.172,0.025
-0.1689,0.010715,0,0.0085538,1,0.329,0.5,-0.171,0.025
-0.16935,0.010867,0,0.0084647,1,0.33,0.5,-0.17,0.025
-0.1698,0.01102,0,0.0083755,1,0.331,0.5,-0.169,0.025
-0.17026,0.011173,0,0.0082864,1,0.332,0.5,-0.168,0.025
-0.17071,0.011325,0,0.0081972,1,0.333,0.5,-0.167,0.025
-0.17116,0.011478,0,0.0081081,1,0.334,0.5,-0.166,0.025
-0.17161,0.011635,0,0.0080166,1,0.335,0.5,-0.165,0.025
-0.17205,0.011798,0,0.0079218,1,0.336,0.5,-0.164,0.025
-0.1725,0.011962,0,0.0078269,1,0.337,0.5,-0.163,0.025
-0.17294,0.012125,0,0.0077321,1,0.338,0.5,-0.162,0.025
-0.17338,0.012288,0,0.0076372,1,0.339,0.5,-0.161,0.025
-0.17383,0.012452,0,0.0075424,1,0.34,0.5,-0.16,0.025
-0.17427,0.012615,0,0.0074475,1,0.341,0.5,-0.159,0.025
-0.17471,0.012778,0,0.0073527,1,0.342,0.5,-0.158,0.025
-0.17515,0.012952,0,0.0072522,1,0.343,0.5,-0.157,0.025
-0.17558,0.013127,0,0.0071514,1,0.344,0.5,-0.156,0.025
-0.17601,0.013302,0,0.0070505,1,0.345,0.5,-0.155,0.025
-0.17645,0.013476,0,0.0069496,1,0.346,0.5,-0.154,0.025
