"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-0.23649,-0.046475,0,-0.017118,1,0.6,0.6,0,0.025
-0.23667,-0.047662,0,-0.017056,1,0.601,0.601,0,0.025
-0.23685,-0.04885,0,-0.016993,1,0.602,0.602,0,0.025
-0.237,-0.050054,0,-0.016922,1,0.603,0.603,0,0.025
-0.23716,-0.051258,0,-0.016851,1,0.604,0.604,0,0.025
-0.23731,-0.052461,0,-0.01678,1,0.605,0.605,0,0.025
-0.23746,-0.053665,0,-0.01671,1,0.606,0.606,0,0.025
-0.23762,-0.054869,0,-0.016639,1,0.607,0.607,0,0.025
-0.23777,-0.056072,0,-0.016568,1,0.608,0.608,0,0.025
-0.23792,-0.057276,0,-0.016498,1,0.609,0.609,0,0.025
-0.23808,-0.05848,0,-0.016427,1,0.61,0.61,0,0.025
-0.23821,-0.059692,0,-0.016351,1,0.611,0.611,0,0.025
-0.23833,-0.06091,0,-0.016272,1,0.612,0.612,0,0.025
-0.23846,-0.062127,0,-0.016193,1,0.613,0.613,0,0.025
-0.23858,-0.063344,0,-0.016114,1,0.614,0.614,0,0.025
-0.23871,-0.064561,0,-0.016035,1,0.615,0.615,0,0.025
-0.23883,-0.065778,0,-0.015956,1,0.616,0.616,0,0.025
-0.23895,-0.066996,0,-0.015878,1,0.617,0.617,0,0.025
-0.23908,-0.068213,0,-0.015799,1,0.618,0.618,0,0.025
-0.23919,-0.069434,0,-0.015717,1,0.619,0.619,0,0.025
-0.23928,-0.070662,0,-0.01563,1,0.62,0.62,0,0.025
-0.23937,-0.07189,0,-0.015543,1,0.621,0.621,0,0.025
-0.23946,-0.073117,0,-0.015456,1,0.622,0.622,0,0.025
-0.23956,-0.074345,0,-0.015369,1,0.623,0.623,0,0.025
-0.23965,-0.075573,0,-0.015283,1,0.624,0.624,0,0.025
-0.23974,-0.0768,0,-0.015196,1,0.625,0.625,0,0.025
-0.23983,-0.078028,0,-0.015109,1,0.626,0.626,0,0.025
-0.23992,-0.079257,0,-0.01502,1,0.627,0.627,0,0.025
-0.23998,-0.080492,0,-0.014926,1,0.628,0.628,0,0.025
-0.24004,-0.081727,0,-0.014831,1,0.629,0.629,0,0.025
-0.2401,-0.082962,0,-0.014736,1,0.63,0.63,0,0.025
-0.24016,-0.084197,0,-0.014642,1,0.631,0.631,0,0.025
-0.24022,-0.085432,0,-0.014547,1,0.632,0.632,0,0.025
-0.24027,-0.086666,0,-0.014453,1,0.633,0.633,0,0.025
-0.24033,-0.087901,0,-0.014358,1,0.634,0.634,0,0.025
-0.24038,-0.089137,0,-0.014262,1,0.635,0.635,0,0.025
-0.24041,-0.090376,0,-0.014159,1,0.636,0.636,0,0.025
-0.24043,-0.091614,0,-0.014057,1,0.637,0.637,0,0.025
-0.24046,-0.092853,0,-0.013955,1,0.638,0.638,0,0.025
-0.24049,-0.094091,0,-0.013853,1,0.639,0.639,0,0.025
-0.24051,-0.09533,0,-0.013751,1,0.64,0.64,0,0.025
-0.24054,-0.096569,0,-0.013649,1,0.641,0.641,0,0.025
-0.24056,-0.097807,0,-0.013547,1,0.642,0.642,0,0.025
-0.24057,-0.099046,0,-0.013442,1,0.643,0.643,0,0.025
-0.24056,-0.10028,0,-0.013333,1,0.644,0.644,0,0.025
-0.24055,-0.10152,0,-0.013224,1,0.645,0.645,0,0.025
-0.24054,-0.10276,0,-0.013115,1,0.646,0.646,0,0.025
-0.24053,-0.104,0,-0.013006,1,0.647,0.647,0,0.025
-0.24052,-0.10524,0,-0.012896,1,0.648,0.648,0,0.025
-0.24051,-0.10648,0,-0.012787,1,0.649,0.649,0,0.025
-0.2405,-0.10772,0,-0.012678,1,0.65,0.65,0,0.025
-0.24047,-0.10895,0,-0.012564,1,0.651,0.651,0,0.025
-0.24042,-0.11019,0,-0.012448,1,0.652,0.652,0,0.025
-0.24037,-0.11143,0,-0.012332,1,0.653,0.653,0,0.025
-0.24032,-0.11266,0,-0.012216,1,0.654,0.654,0,0.025
-0.24028,-0.1139,0,-0.0121,1,0.655,0.655,0,0.025
-0.24023,-0.11513,0,-0.011984,1,0.656,0.656,0,0.025
-0.24018,-0.11637,0,-0.011868,1,0.657,0.657,0,0.025
-0.24013,-0.1176,0,-0.011752,1,0.658,0.658,0,0.025
-0.24005,-0.11883,0,-0.01163,1,0.659,0.659,0,0.025
-0.23996,-0.12006,0,-0.011507,1,0.66,0.66,0,0.025
-0.23988,-0.12129,0,-0.011385,1,0.661,0.661,0,0.025
-0.23979,-0.12252,0,-0.011262,1,0.662,0.662,0,0.025
-0.23971,-0.12374,0,-0.01114,1,0.663,0.663,0,0.025
-0.23962,-0.12497,0,-0.011018,1,0.664,0.664,0,0.025
-0.23953,-0.1262,0,-0.010895,1,0.665,0.665,0,0.025
-0.23943,-0.12742,0,-0.01077,1,0.666,0.666,0,0.025
-0.2393,-0.12864,0,-0.010641,1,0.667,0.667,0,0.025
-0.23918,-0.12986,0,-0.010513,1,0.668,0.668,0,0.025
-0.23905,-0.13107,0,-0.010385,1,0.669,0.669,0,0.025
