"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0303,-5.1951e-22,-0.007661,-0.017933,1,0.027094,0.03275,0,-0.123
1.0305,-2.5757e-22,-0.0077592,-0.017948,1,0.027395,0.032725,0,-0.1227
1.0307,1.1648e-21,-0.0078576,-0.017964,1,0.027696,0.0327,0,-0.1224
1.031,1.0086e-21,-0.0079565,-0.017979,1,0.027997,0.032675,0,-0.1221
1.0312,6.3283e-22,-0.0080557,-0.017995,1,0.028298,0.03265,0,-0.1218
1.0314,6.6531e-22,-0.0081553,-0.018011,1,0.028599,0.032625,0,-0.1215
1.0316,2.3397e-22,-0.0082553,-0.018028,1,0.0289,0.0326,0,-0.1212
1.0318,-4.9332e-22,-0.0083556,-0.018045,1,0.029201,0.032575,0,-0.1209
1.032,-1.6197e-21,-0.0084564,-0.018063,1,0.029502,0.03255,0,-0.1206
1.0322,-1.273e-21,-0.0085575,-0.01808,1,0.029803,0.032525,0,-0.1203
1.0324,8.0483e-22,-0.0086589,-0.018098,1,0.030104,0.0325,0,-0.12
1.0327,1.2613e-21,-0.0087609,-0.018117,1,0.030405,0.032475,0,-0.1197
1.0329,9.8542e-22,-0.0088632,-0.018136,1,0.030706,0.03245,0,-0.1194
1.0331,-5.2653e-22,-0.0089658,-0.018155,1,0.031007,0.032425,0,-0.1191
1.0333,-1.377e-22,-0.009069,-0.018175,1,0.031308,0.0324,0,-0.1188
1.0335,9.9972e-22,-0.0091724,-0.018194,1,0.031609,0.032375,0,-0.1185
1.0337,1.222e-21,-0.0092763,-0.018215,1,0.03191,0.03235,0,-0.1182
1.0339,9.5567e-22,-0.0093806,-0.018236,1,0.032211,0.032325,0,-0.1179
1.0341,2.8165e-22,-0.0094853,-0.018257,1,0.032512,0.0323,0,-0.1176
1.0343,4.0052e-23,-0.0095905,-0.018278,1,0.032813,0.032275,0,-0.1173
1.0345,1.9916e-22,-0.0096961,-0.0183,1,0.033114,0.03225,0,-0.117
1.0347,9.5371e-22,-0.0098021,-0.018322,1,0.033415,0.032225,0,-0.1167
1.0349,6.7071e-22,-0.0099085,-0.018345,1,0.033716,0.0322,0,-0.1164
1.0351,-2.5479e-22,-0.010015,-0.018368,1,0.034018,0.032175,0,-0.1161
1.0353,-2.5997e-21,-0.010123,-0.018392,1,0.034319,0.03215,0,-0.1158
1.0355,-2.4797e-21,-0.01023,-0.018415,1,0.03462,0.032125,0,-0.1155
1.0357,-3.6039e-22,-0.010339,-0.01844,1,0.034921,0.0321,0,-0.1152
1.0359,1.4434e-21,-0.010447,-0.018464,1,0.035222,0.032075,0,-0.1149
1.0362,1.7696e-21,-0.010556,-0.018489,1,0.035523,0.03205,0,-0.1146
1.0364,-3.9483e-22,-0.010666,-0.018515,1,0.035824,0.032025,0,-0.1143
1.0366,-1.6701e-21,-0.010776,-0.018541,1,0.036125,0.032,0,-0.114
1.0368,-2.0645e-21,-0.010886,-0.018567,1,0.036426,0.031975,0,-0.1137
1.037,2.3418e-22,-0.010997,-0.018594,1,0.036727,0.03195,0,-0.1134
1.0372,1.1695e-21,-0.011109,-0.018621,1,0.037028,0.031925,0,-0.1131
1.0374,1.1939e-21,-0.011221,-0.018648,1,0.037329,0.0319,0,-0.1128
1.0376,-2.5182e-22,-0.011333,-0.018676,1,0.03763,0.031875,0,-0.1125
1.0378,-7.9102e-22,-0.011446,-0.018705,1,0.037931,0.03185,0,-0.1122
1.038,-9.5221e-23,-0.011559,-0.018734,1,0.038232,0.031825,0,-0.1119
1.0382,6.7265e-22,-0.011673,-0.018763,1,0.038533,0.0318,0,-0.1116
1.0384,1.0522e-21,-0.011787,-0.018792,1,0.038834,0.031775,0,-0.1113
1.0386,2.1319e-22,-0.011902,-0.018823,1,0.039135,0.03175,0,-0.111
1.0388,-5.7606e-23,-0.012018,-0.018853,1,0.039436,0.031725,0,-0.1107
1.039,-3.2163e-23,-0.012134,-0.018884,1,0.039737,0.0317,0,-0.1104
1.0392,5.9168e-24,-0.01225,-0.018916,1,0.040038,0.031675,0,-0.1101
1.0394,-2.7713e-23,-0.012367,-0.018947,1,0.040339,0.03165,0,-0.1098
1.0396,-1.2469e-22,-0.012484,-0.01898,1,0.04064,0.031625,0,-0.1095
1.0398,6.195e-22,-0.012602,-0.019013,1,0.040941,0.0316,0,-0.1092
1.0399,4.9914e-22,-0.012721,-0.019046,1,0.041242,0.031575,0,-0.1089
1.0401,-1.9825e-21,-0.01284,-0.019079,1,0.041544,0.03155,0,-0.1086
1.0403,-2.7159e-21,-0.012959,-0.019114,1,0.041845,0.031525,0,-0.1083
1.0405,-2.4133e-21,-0.013079,-0.019148,1,0.042146,0.0315,0,-0.108
1.0407,1.3991e-22,-0.0132,-0.019183,1,0.042447,0.031475,0,-0.1077
1.0409,8.6077e-22,-0.013321,-0.019219,1,0.042748,0.03145,0,-0.1074
1.0411,-9.85e-23,-0.013443,-0.019255,1,0.043049,0.031425,0,-0.1071
1.0413,-1.0369e-22,-0.013566,-0.019291,1,0.04335,0.0314,0,-0.1068
1.0415,6.0139e-22,-0.013688,-0.019327,1,0.043651,0.031375,0,-0.1065
1.0417,2.3829e-21,-0.013811,-0.019364,1,0.043952,0.03135,0,-0.1062
1.0419,2.1425e-21,-0.013935,-0.019402,1,0.044253,0.031325,0,-0.1059
1.0421,9.4413e-22,-0.014059,-0.01944,1,0.044554,0.0313,0,-0.1056
1.0423,-1.5408e-21,-0.014184,-0.019478,1,0.044855,0.031275,0,-0.1053
1.0425,-1.652e-21,-0.01431,-0.019517,1,0.045156,0.03125,0,-0.105
1.0427,1.2236e-22,-0.014435,-0.019556,1,0.045457,0.031225,0,-0.1047
1.0429,-1.1451e-22,-0.014562,-0.019596,1,0.045758,0.0312,0,-0.1044
1.0431,-9.2699e-23,-0.01469,-0.019637,1,0.046059,0.031175,0,-0.1041
1.0433,6.0096e-22,-0.014817,-0.019678,1,0.04636,0.03115,0,-0.1038
1.0435,3.946e-22,-0.014946,-0.019719,1,0.046661,0.031125,0,-0.1035
1.0437,-1.0551e-22,-0.015075,-0.019761,1,0.046962,0.0311,0,-0.1032
1.0439,-1.1069e-21,-0.015205,-0.019803,1,0.047263,0.031075,0,-0.1029
1.0441,3.6623e-22,-0.015335,-0.019846,1,0.047564,0.03105,0,-0.1026
1.0442,3.551e-21,-0.015466,-0.01989,1,0.047865,0.031025,0,-0.1023
1.0444,-6.869e-23,-0.015598,-0.019934,1,0.048166,0.031,0,-0.102
1.0446,-2.4744e-21,-0.01573,-0.019978,1,0.048467,0.030975,0,-0.1017
1.0448,-2.9308e-21,-0.015863,-0.020023,1,0.048768,0.03095,0,-0.1014
1.045,-3.2714e-22,-0.015997,-0.020069,1,0.049069,0.030925,0,-0.1011
1.0452,1.9723e-21,-0.016131,-0.020115,1,0.049371,0.0309,0,-0.1008
1.0454,1.3621e-22,-0.016266,-0.020162,1,0.049672,0.030875,0,-0.1005
1.0456,-4.0819e-22,-0.016402,-0.020209,1,0.049973,0.03085,0,-0.1002
1.0458,-7.321e-23,-0.016538,-0.020256,1,0.050274,0.030825,0,-0.0999
1.046,9.116e-22,-0.016675,-0.020305,1,0.050575,0.0308,0,-0.0996
1.0462,8.5535e-22,-0.016813,-0.020354,1,0.050876,0.030775,0,-0.0993
1.0464,-6.429e-22,-0.016951,-0.020403,1,0.051177,0.03075,0,-0.099
1.0466,-7.8533e-22,-0.017091,-0.020453,1,0.051478,0.030725,0,-0.0987
1.0468,-1.2247e-22,-0.017231,-0.020504,1,0.051779,0.0307,0,-0.0984
1.047,1.8154e-21,-0.017371,-0.020555,1,0.05208,0.030675,0,-0.0981
1.0471,1.67e-21,-0.017513,-0.020607,1,0.052381,0.03065,0,-0.0978
1.0473,1.9216e-22,-0.017655,-0.020659,1,0.052682,0.030625,0,-0.0975
1.0475,-1.9274e-21,-0.017798,-0.020712,1,0.052983,0.0306,0,-0.0972
1.0477,-2.2772e-21,-0.017941,-0.020766,1,0.053284,0.030575,0,-0.0969
1.0479,-2.995e-22,-0.018085,-0.02082,1,0.053585,0.03055,0,-0.0966
1.0481,1.0447e-21,-0.018231,-0.020874,1,0.053886,0.030525,0,-0.0963
1.0483,1.6333e-21,-0.018376,-0.02093,1,0.054187,0.0305,0,-0.096
1.0485,3.1805e-22,-0.018523,-0.020986,1,0.054488,0.030475,0,-0.0957
1.0487,-1.6156e-21,-0.01867,-0.021042,1,0.054789,0.03045,0,-0.0954
1.0489,-3.5161e-21,-0.018819,-0.021099,1,0.05509,0.030425,0,-0.0951
1.0491,-1.1949e-21,-0.018968,-0.021157,1,0.055391,0.0304,0,-0.0948
1.0493,1.0906e-21,-0.019118,-0.021216,1,0.055692,0.030375,0,-0.0945
1.0495,3.3749e-21,-0.019268,-0.021275,1,0.055993,0.03035,0,-0.0942
1.0497,2.6572e-21,-0.01942,-0.021335,1,0.056294,0.030325,0,-0.0939
1.0499,9.9898e-22,-0.019572,-0.021395,1,0.056595,0.0303,0,-0.0936
1.05,-1.797e-21,-0.019725,-0.021456,1,0.056897,0.030275,0,-0.0933
1.0502,-1.5793e-21,-0.019879,-0.021518,1,0.057198,0.03025,0,-0.093
1.0504,-1.0804e-22,-0.020034,-0.02158,1,0.057499,0.030225,0,-0.0927
1.0506,6.9112e-22,-0.020189,-0.021643,1,0.0578,0.0302,0,-0.0924
1.0508,2.377e-22,-0.020346,-0.021707,1,0.058101,0.030175,0,-0.0921
