"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0185,-4.9529e-22,-0.0026482,-0.024171,1,0.0399,0.03,0,-0.1101
1.0186,-1.8874e-21,-0.0026784,-0.024217,1,0.0402,0.03,0,-0.1098
1.0187,1.3639e-22,-0.0027089,-0.024263,1,0.0405,0.03,0,-0.1095
1.0189,6.5344e-22,-0.0027396,-0.024309,1,0.0408,0.03,0,-0.1092
1.019,2.2785e-22,-0.0027704,-0.024356,1,0.0411,0.03,0,-0.1089
1.0192,-1.6591e-21,-0.0028016,-0.024404,1,0.0414,0.03,0,-0.1086
1.0193,-1.7343e-21,-0.002833,-0.024452,1,0.0417,0.03,0,-0.1083
1.0194,2.0417e-22,-0.0028645,-0.0245,1,0.042,0.03,0,-0.108
1.0196,-8.3814e-22,-0.0028964,-0.024549,1,0.0423,0.03,0,-0.1077
1.0197,-1.5218e-21,-0.0029285,-0.024599,1,0.0426,0.03,0,-0.1074
1.0199,-4.0132e-22,-0.0029608,-0.024649,1,0.0429,0.03,0,-0.1071
1.02,3.0466e-22,-0.0029934,-0.0247,1,0.0432,0.03,0,-0.1068
1.0202,8.9546e-22,-0.0030262,-0.024751,1,0.0435,0.03,0,-0.1065
1.0203,1.7399e-21,-0.0030593,-0.024803,1,0.0438,0.03,0,-0.1062
1.0204,2.5952e-21,-0.0030926,-0.024855,1,0.0441,0.03,0,-0.1059
1.0206,3.493e-21,-0.0031261,-0.024908,1,0.0444,0.03,0,-0.1056
1.0207,-9.9321e-22,-0.00316,-0.024962,1,0.0447,0.03,0,-0.1053
1.0209,-3.0466e-21,-0.0031941,-0.025016,1,0.045,0.03,0,-0.105
1.021,-2.3474e-22,-0.0032284,-0.02507,1,0.0453,0.03,0,-0.1047
1.0212,1.7978e-21,-0.003263,-0.025125,1,0.0456,0.03,0,-0.1044
1.0213,2.8468e-21,-0.0032979,-0.025181,1,0.0459,0.03,0,-0.1041
1.0215,4.7125e-22,-0.0033331,-0.025238,1,0.0462,0.03,0,-0.1038
1.0216,-4.094e-22,-0.0033685,-0.025295,1,0.0465,0.03,0,-0.1035
1.0218,-2.4138e-22,-0.0034041,-0.025352,1,0.0468,0.03,0,-0.1032
1.0219,-1.7822e-22,-0.0034401,-0.02541,1,0.0471,0.03,0,-0.1029
1.0221,3.5936e-22,-0.0034764,-0.025469,1,0.0474,0.03,0,-0.1026
1.0222,1.5256e-21,-0.0035129,-0.025529,1,0.0477,0.03,0,-0.1023
1.0223,-7.7774e-22,-0.0035497,-0.025589,1,0.048,0.03,0,-0.102
1.0225,-2.8063e-21,-0.0035868,-0.025649,1,0.0483,0.03,0,-0.1017
1.0226,-1.9206e-21,-0.0036242,-0.025711,1,0.0486,0.03,0,-0.1014
1.0228,9.4369e-23,-0.0036619,-0.025773,1,0.0489,0.03,0,-0.1011
1.0229,2.2902e-21,-0.0036998,-0.025835,1,0.0492,0.03,0,-0.1008
1.0231,-5.7642e-22,-0.0037381,-0.025898,1,0.0495,0.03,0,-0.1005
1.0232,-1.4048e-21,-0.0037767,-0.025962,1,0.0498,0.03,0,-0.1002
1.0234,-3.1813e-23,-0.0038155,-0.026027,1,0.0501,0.03,0,-0.0999
1.0235,1.3445e-21,-0.0038547,-0.026092,1,0.0504,0.03,0,-0.0996
1.0237,1.7607e-21,-0.0038942,-0.026158,1,0.0507,0.03,0,-0.0993
1.0239,-2.8206e-23,-0.003934,-0.026224,1,0.051,0.03,0,-0.099
1.024,-4.4151e-22,-0.0039741,-0.026291,1,0.0513,0.03,0,-0.0987
1.0242,4.1032e-23,-0.0040145,-0.026359,1,0.0516,0.03,0,-0.0984
1.0243,2.7667e-21,-0.0040553,-0.026428,1,0.0519,0.03,0,-0.0981
1.0245,2.6646e-21,-0.0040964,-0.026497,1,0.0522,0.03,0,-0.0978
1.0246,1.6024e-22,-0.0041377,-0.026567,1,0.0525,0.03,0,-0.0975
1.0248,-2.9096e-21,-0.0041795,-0.026638,1,0.0528,0.03,0,-0.0972
1.0249,-4.1015e-21,-0.0042215,-0.026709,1,0.0531,0.03,0,-0.0969
1.0251,-1.9972e-21,-0.0042639,-0.026781,1,0.0534,0.03,0,-0.0966
1.0252,-1.1573e-22,-0.0043066,-0.026854,1,0.0537,0.03,0,-0.0963
1.0254,1.3559e-21,-0.0043497,-0.026927,1,0.054,0.03,0,-0.096
1.0256,1.3949e-21,-0.0043931,-0.027002,1,0.0543,0.03,0,-0.0957
1.0257,2.8086e-22,-0.0044369,-0.027077,1,0.0546,0.03,0,-0.0954
1.0259,-1.4854e-21,-0.0044809,-0.027152,1,0.0549,0.03,0,-0.0951
1.026,8.8161e-22,-0.0045255,-0.027229,1,0.0552,0.03,0,-0.0948
1.0262,3.3877e-21,-0.0045703,-0.027306,1,0.0555,0.03,0,-0.0945
1.0263,6.0997e-21,-0.0046154,-0.027384,1,0.0558,0.03,0,-0.0942
1.0265,4.4136e-21,-0.004661,-0.027463,1,0.0561,0.03,0,-0.0939
1.0267,1.3482e-21,-0.0047069,-0.027543,1,0.0564,0.03,0,-0.0936
1.0268,-3.3047e-21,-0.0047532,-0.027623,1,0.0567,0.03,0,-0.0933
1.027,-3.1641e-21,-0.0047999,-0.027704,1,0.057,0.03,0,-0.093
1.0272,-7.0966e-22,-0.0048468,-0.027786,1,0.0573,0.03,0,-0.0927
1.0273,6.622e-22,-0.0048943,-0.027869,1,0.0576,0.03,0,-0.0924
1.0275,3.1907e-22,-0.0049421,-0.027953,1,0.0579,0.03,0,-0.0921
1.0276,-1.8416e-21,-0.0049903,-0.028037,1,0.0582,0.03,0,-0.0918
1.0278,1.3132e-22,-0.0050389,-0.028122,1,0.0585,0.03,0,-0.0915
