"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0585,1.4661e-22,-0.0053467,-0.032482,1,0.051893,0.073504,0,-0.0984
1.0587,5.1203e-23,-0.0053628,-0.032582,1,0.052194,0.073536,0,-0.0981
1.059,8.2157e-23,-0.0053787,-0.032682,1,0.052496,0.073568,0,-0.0978
1.0592,2.788e-22,-0.0053943,-0.032782,1,0.052798,0.0736,0,-0.0975
1.0594,6.6022e-24,-0.0054096,-0.032884,1,0.0531,0.073632,0,-0.0972
1.0597,-3.7013e-22,-0.0054246,-0.032986,1,0.053401,0.073664,0,-0.0969
1.0599,-5.6367e-22,-0.0054393,-0.03309,1,0.053703,0.073696,0,-0.0966
1.0602,-2.2555e-22,-0.0054536,-0.033194,1,0.054005,0.073728,0,-0.0963
1.0604,5.2913e-22,-0.0054677,-0.033298,1,0.054306,0.07376,0,-0.096
1.0606,2.572e-22,-0.0054814,-0.033404,1,0.054608,0.073792,0,-0.0957
1.0609,1.0979e-23,-0.0054949,-0.03351,1,0.05491,0.073824,0,-0.0954
1.0611,-1.7223e-22,-0.005508,-0.033617,1,0.055211,0.073856,0,-0.0951
1.0614,-3.3891e-23,-0.0055208,-0.033725,1,0.055513,0.073888,0,-0.0948
1.0616,1.7929e-22,-0.0055332,-0.033834,1,0.055815,0.07392,0,-0.0945
1.0618,2.7831e-22,-0.0055453,-0.033943,1,0.056117,0.073952,0,-0.0942
1.0621,4.0026e-22,-0.0055571,-0.034054,1,0.056418,0.073984,0,-0.0939
1.0623,5.4258e-22,-0.0055685,-0.034165,1,0.05672,0.074016,0,-0.0936
1.0626,4.5905e-23,-0.0055795,-0.034277,1,0.057022,0.074048,0,-0.0933
1.0628,-3.4252e-22,-0.0055903,-0.03439,1,0.057323,0.07408,0,-0.093
1.0631,-1.0284e-22,-0.0056006,-0.034503,1,0.057625,0.074112,0,-0.0927
1.0633,6.8853e-25,-0.0056106,-0.034618,1,0.057927,0.074144,0,-0.0924
1.0636,2.2872e-24,-0.0056203,-0.034733,1,0.058228,0.074176,0,-0.0921
1.0638,-3.9418e-22,-0.0056295,-0.034849,1,0.05853,0.074208,0,-0.0918
1.064,-5.3655e-22,-0.0056384,-0.034966,1,0.058832,0.07424,0,-0.0915
1.0643,-3.0792e-22,-0.0056469,-0.035084,1,0.059134,0.074272,0,-0.0912
1.0645,9.4705e-23,-0.005655,-0.035203,1,0.059435,0.074304,0,-0.0909
1.0648,4.7713e-22,-0.0056627,-0.035322,1,0.059737,0.074336,0,-0.0906
1.065,5.2115e-22,-0.0056701,-0.035443,1,0.060039,0.074368,0,-0.0903
1.0653,7.3107e-23,-0.005677,-0.035564,1,0.06034,0.0744,0,-0.09
1.0655,-7.4198e-22,-0.0056836,-0.035686,1,0.060642,0.074432,0,-0.0897
1.0658,-5.5728e-22,-0.0056896,-0.035809,1,0.060944,0.074464,0,-0.0894
1.066,1.7405e-23,-0.0056953,-0.035933,1,0.061245,0.074496,0,-0.0891
1.0663,1.2225e-21,-0.0057006,-0.036058,1,0.061547,0.074528,0,-0.0888
1.0665,6.365e-22,-0.0057054,-0.036184,1,0.061849,0.07456,0,-0.0885
1.0668,-6.911e-22,-0.0057099,-0.03631,1,0.062151,0.074592,0,-0.0882
1.067,-9.5192e-22,-0.0057138,-0.036438,1,0.062452,0.074624,0,-0.0879
1.0672,-7.697e-22,-0.0057174,-0.036566,1,0.062754,0.074656,0,-0.0876
1.0675,-2.2434e-22,-0.0057206,-0.036695,1,0.063056,0.074688,0,-0.0873
1.0677,-2.051e-22,-0.0057232,-0.036826,1,0.063357,0.07472,0,-0.087
1.068,7.4162e-23,-0.0057254,-0.036957,1,0.063659,0.074752,0,-0.0867
1.0682,5.7688e-22,-0.0057272,-0.037088,1,0.063961,0.074784,0,-0.0864
1.0685,4.452e-22,-0.0057284,-0.037221,1,0.064262,0.074816,0,-0.0861
1.0687,-4.612e-23,-0.0057293,-0.037355,1,0.064564,0.074848,0,-0.0858
1.069,2.2308e-22,-0.0057296,-0.03749,1,0.064866,0.07488,0,-0.0855
1.0692,1.734e-22,-0.0057294,-0.037626,1,0.065168,0.074912,0,-0.0852
1.0695,-5.8837e-22,-0.0057288,-0.037762,1,0.065469,0.074944,0,-0.0849
1.0697,-3.783e-22,-0.0057276,-0.0379,1,0.065771,0.074976,0,-0.0846
1.07,8.4708e-23,-0.005726,-0.038038,1,0.066073,0.075008,0,-0.0843
1.0703,5.4664e-22,-0.0057238,-0.038178,1,0.066374,0.07504,0,-0.084
1.0705,1.0149e-21,-0.0057211,-0.038318,1,0.066676,0.075072,0,-0.0837
1.0708,1.5804e-21,-0.005718,-0.038459,1,0.066978,0.075104,0,-0.0834
1.071,1.6204e-22,-0.0057143,-0.038601,1,0.06728,0.075136,0,-0.0831
1.0713,-8.9878e-22,-0.0057101,-0.038745,1,0.067581,0.075168,0,-0.0828
1.0715,-7.8962e-22,-0.0057053,-0.038889,1,0.067883,0.0752,0,-0.0825
1.0718,1.951e-22,-0.0056999,-0.039034,1,0.068185,0.075232,0,-0.0822
1.072,1.3083e-21,-0.0056942,-0.03918,1,0.068486,0.075264,0,-0.0819
1.0723,-2.652e-22,-0.0056877,-0.039327,1,0.068788,0.075296,0,-0.0816
1.0725,-7.4415e-22,-0.0056807,-0.039475,1,0.06909,0.075328,0,-0.0813
1.0728,-6.7719e-23,-0.0056732,-0.039624,1,0.069391,0.07536,0,-0.081
1.0731,1.2386e-22,-0.0056649,-0.039774,1,0.069693,0.075392,0,-0.0807
1.0733,-6.415e-23,-0.0056563,-0.039925,1,0.069995,0.075424,0,-0.0804
1.0736,-1.0537e-21,-0.0056469,-0.040077,1,0.070297,0.075456,0,-0.0801
1.0738,-9.0438e-22,-0.005637,-0.04023,1,0.070598,0.075488,0,-0.0798
1.0741,8.2654e-24,-0.0056266,-0.040384,1,0.0709,0.07552,0,-0.0795
1.0743,1.0393e-21,-0.0056153,-0.040539,1,0.071202,0.075552,0,-0.0792
1.0746,1.2745e-21,-0.0056036,-0.040695,1,0.071503,0.075584,0,-0.0789
1.0749,7.0403e-23,-0.0055913,-0.040852,1,0.071805,0.075616,0,-0.0786
1.0751,-6.3448e-22,-0.0055783,-0.04101,1,0.072107,0.075648,0,-0.0783
1.0754,-8.9841e-22,-0.0055647,-0.041169,1,0.072408,0.07568,0,-0.078
1.0756,2.6887e-22,-0.0055504,-0.041329,1,0.07271,0.075712,0,-0.0777
1.0759,4.0114e-22,-0.0055354,-0.04149,1,0.073012,0.075744,0,-0.0774
1.0762,-2.8552e-22,-0.0055199,-0.041652,1,0.073314,0.075776,0,-0.0771
1.0764,6.8844e-22,-0.0055035,-0.041815,1,0.073615,0.075808,0,-0.0768
1.0767,1.4854e-21,-0.0054866,-0.041979,1,0.073917,0.07584,0,-0.0765
1.077,1.6216e-21,-0.0054689,-0.042144,1,0.074219,0.075872,0,-0.0762
1.0772,1.739e-22,-0.0054505,-0.042311,1,0.07452,0.075904,0,-0.0759
1.0775,-1.7277e-21,-0.0054316,-0.042478,1,0.074822,0.075936,0,-0.0756
1.0777,-2.1888e-21,-0.0054117,-0.042647,1,0.075124,0.075968,0,-0.0753
1.078,-1.5296e-21,-0.0053913,-0.042816,1,0.075425,0.076,0,-0.075
1.0783,2.7291e-22,-0.0053702,-0.042986,1,0.075727,0.076032,0,-0.0747
1.0785,6.3464e-22,-0.0053482,-0.043158,1,0.076029,0.076064,0,-0.0744
1.0788,6.6082e-22,-0.0053257,-0.04333,1,0.076331,0.076096,0,-0.0741
1.0791,3.5959e-23,-0.0053022,-0.043504,1,0.076632,0.076128,0,-0.0738
1.0793,-6.3907e-23,-0.005278,-0.043678,1,0.076934,0.07616,0,-0.0735
1.0796,-1.8779e-23,-0.0052533,-0.043854,1,0.077236,0.076192,0,-0.0732
