"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0113,-6.5001e-23,0.0022787,-0.021866,1,0.025645,0.07072,8.5e-05,-0.1245
1.0114,-6.6037e-23,0.002312,-0.021887,1,0.025947,0.070752,8.6e-05,-0.1242
1.0115,-1.8839e-23,0.0023454,-0.02191,1,0.026248,0.070784,8.7e-05,-0.1239
1.0117,9.7402e-23,0.002379,-0.021932,1,0.02655,0.070816,8.8e-05,-0.1236
1.0118,5.1667e-23,0.0024128,-0.021955,1,0.026852,0.070848,8.9e-05,-0.1233
1.0119,-4.0956e-23,0.0024468,-0.021978,1,0.027153,0.07088,9e-05,-0.123
1.0121,2.3816e-23,0.002481,-0.022001,1,0.027455,0.070912,9.1e-05,-0.1227
1.0122,8.5322e-23,0.0025154,-0.022025,1,0.027757,0.070944,9.2e-05,-0.1224
1.0123,1.3075e-22,0.00255,-0.022049,1,0.028058,0.070976,9.3e-05,-0.1221
1.0124,-6.4387e-24,0.0025848,-0.022073,1,0.02836,0.071008,9.4e-05,-0.1218
1.0126,-9.5349e-23,0.0026198,-0.022098,1,0.028662,0.07104,9.5e-05,-0.1215
1.0127,-9.2646e-24,0.002655,-0.022123,1,0.028964,0.071072,9.6e-05,-0.1212
1.0128,2.4198e-24,0.0026904,-0.022148,1,0.029265,0.071104,9.7e-05,-0.1209
1.013,-1.3845e-23,0.002726,-0.022173,1,0.029567,0.071136,9.8e-05,-0.1206
1.0131,-7.9296e-23,0.0027619,-0.022199,1,0.029869,0.071168,9.9e-05,-0.1203
1.0132,-1.0723e-22,0.0027979,-0.022225,1,0.03017,0.0712,0.0001,-0.12
1.0134,-9.2088e-23,0.0028341,-0.022252,1,0.030472,0.071232,0.000101,-0.1197
1.0135,-2.6946e-23,0.0028707,-0.022279,1,0.030774,0.071264,0.000102,-0.1194
1.0136,3.5995e-23,0.0029074,-0.022306,1,0.031075,0.071296,0.000103,-0.1191
