"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
6.1172,1.2214e-15,0,2.3899e-11,1,0.143,1.5,0.143,0.05
6.1527,1.309e-15,0,2.3897e-11,1,0.144,1.5,0.144,0.05
6.1881,1.3967e-15,0,2.3894e-11,1,0.145,1.5,0.145,0.05
6.2235,1.4843e-15,0,2.3892e-11,1,0.146,1.5,0.146,0.05
6.259,1.572e-15,0,2.3889e-11,1,0.147,1.5,0.147,0.05
6.2944,1.6597e-15,0,2.3887e-11,1,0.148,1.5,0.148,0.05
6.3299,1.7473e-15,0,2.3884e-11,1,0.149,1.5,0.149,0.05
6.3653,1.835e-15,0,2.3882e-11,1,0.15,1.5,0.15,0.05
6.3997,1.8884e-15,0,2.388e-11,1,0.151,1.5,0.151,0.05
6.4342,1.9418e-15,0,2.3877e-11,1,0.152,1.5,0.152,0.05
6.4686,1.9952e-15,0,2.3875e-11,1,0.153,1.5,0.153,0.05
6.5031,2.0485e-15,0,2.3873e-11,1,0.154,1.5,0.154,0.05
6.5375,2.1019e-15,0,2.3871e-11,1,0.155,1.5,0.155,0.05
6.5719,2.1553e-15,0,2.3869e-11,1,0.156,1.5,0.156,0.05
6.6064,2.2087e-15,0,2.3867e-11,1,0.157,1.5,0.157,0.05
6.6408,2.2621e-15,0,2.3864e-11,1,0.158,1.5,0.158,0.05
6.6753,2.3155e-15,0,2.3862e-11,1,0.159,1.5,0.159,0.05
6.7097,2.3689e-15,0,2.386e-11,1,0.16,1.5,0.16,0.05
6.7431,2.3511e-15,0,2.3859e-11,1,0.161,1.5,0.161,0.05
6.7766,2.3334e-15,0,2.3857e-11,1,0.162,1.5,0.162,0.05
6.81,2.3156e-15,0,2.3855e-11,1,0.163,1.5,0.163,0.05
6.8435,2.2979e-15,0,2.3854e-11,1,0.164,1.5,0.164,0.05
6.8769,2.2802e-15,0,2.3852e-11,1,0.165,1.5,0.165,0.05
6.9103,2.2624e-15,0,2.3851e-11,1,0.166,1.5,0.166,0.05
6.9438,2.2447e-15,0,2.3849e-11,1,0.167,1.5,0.167,0.05
6.9772,2.2269e-15,0,2.3848e-11,1,0.168,1.5,0.168,0.05
7.0107,2.2092e-15,0,2.3846e-11,1,0.169,1.5,0.169,0.05
7.0441,2.1915e-15,0,2.3845e-11,1,0.17,1.5,0.17,0.05
7.0766,2.1815e-15,0,2.3847e-11,1,0.171,1.5,0.171,0.05
7.109,2.1715e-15,0,2.3849e-11,1,0.172,1.5,0.172,0.05
7.1414,2.1615e-15,0,2.3851e-11,1,0.173,1.5,0.173,0.05
7.1739,2.1515e-15,0,2.3853e-11,1,0.174,1.5,0.174,0.05
7.2063,2.1416e-15,0,2.3855e-11,1,0.175,1.5,0.175,0.05
7.2388,2.1316e-15,0,2.3857e-11,1,0.176,1.5,0.176,0.05
7.2712,2.1216e-15,0,2.3859e-11,1,0.177,1.5,0.177,0.05
7.3037,2.1116e-15,0,2.3861e-11,1,0.178,1.5,0.178,0.05
7.3361,2.1017e-15,0,2.3863e-11,1,0.179,1.5,0.179,0.05
7.3685,2.0917e-15,0,2.3865e-11,1,0.18,1.5,0.18,0.05
7.4,2.1302e-15,0,2.3867e-11,1,0.181,1.5,0.181,0.05
7.4314,2.1688e-15,0,2.3868e-11,1,0.182,1.5,0.182,0.05
7.4629,2.2073e-15,0,2.387e-11,1,0.183,1.5,0.183,0.05
7.4943,2.2458e-15,0,2.3872e-11,1,0.184,1.5,0.184,0.05
7.5258,2.2844e-15,0,2.3874e-11,1,0.185,1.5,0.185,0.05
