"U:0","U:1","U:2","p","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.0057,0,-0.0070696,-0.00079497,0.14696,9.1734e-17,-0.21871,-1.0056e-14,-1.1778e-18,1.6242e-16,-5.6423e-10,1,-8.0243e-08,0.18046,3.5742e-24,0.070358
1.0057,0,-0.0068817,-0.00073155,0.1483,-5.9892e-16,-0.21838,9.1978e-15,-1.5135e-18,-6.6184e-16,-5.5859e-10,1,-8.1615e-08,0.18181,3.5742e-24,0.070348
1.0056,0,-0.0066978,-0.0006717,0.14965,3.1176e-16,-0.21827,6.5337e-18,-1.7488e-18,3.1171e-16,-5.4352e-10,1,-8.1615e-08,0.18316,3.5742e-24,0.070339
1.0056,0,-0.0065187,-0.00061605,0.15099,-1.5397e-16,-0.22197,9.1017e-15,-1.6825e-18,-2.1297e-16,-5.2913e-10,1,-8.1615e-08,0.18451,3.5742e-24,0.07033
1.0055,0,-0.0063441,-0.00056405,0.15234,-2.2569e-16,-0.21856,-1.2773e-14,-1.9232e-18,-1.451e-16,-5.1496e-10,1,-8.1615e-08,0.18587,3.5742e-24,0.070322
1.0055,0,-0.0061733,-0.00051504,0.15368,-6.9096e-16,-0.21672,1.3955e-14,-2.5429e-18,-7.7663e-16,-5.0124e-10,1,-8.1615e-08,0.18722,3.5742e-24,0.070313
1.0054,0,-0.0060062,-0.00046888,0.15503,-3.2033e-16,-0.21676,-2.8525e-15,-3.269e-18,-3.0329e-16,-4.9581e-10,1,-8.2965e-08,0.18857,3.5742e-24,0.070305
1.0054,0,-0.0058432,-0.00042567,0.15637,-4.4532e-17,-0.22045,1.6104e-14,-3.5658e-18,-1.3813e-16,-4.8981e-10,1,-8.4292e-08,0.18992,3.5742e-24,0.070297
1.0053,0,-0.0056851,-0.00038581,0.15772,-1.0778e-16,-0.22046,-8.5676e-15,-3.6986e-18,-5.9331e-17,-4.7681e-10,1,-8.4292e-08,0.19127,3.5742e-24,0.070289
1.0053,0,-0.0055305,-0.00034831,0.15906,1.4699e-16,-0.22069,4.4534e-15,-3.6561e-18,1.2249e-16,-4.638e-10,1,-8.4292e-08,0.19263,3.5742e-24,0.070282
1.0053,0,-0.0053794,-0.00031308,0.16041,-1.4006e-16,-0.21956,-1.849e-14,-3.6014e-18,-4.111e-17,-4.5103e-10,1,-8.4292e-08,0.19398,3.5742e-24,0.070274
1.0052,0,-0.0052319,-0.00028002,0.16175,-1.8206e-16,-0.21603,-3.2824e-14,-3.6366e-18,-1.1225e-17,-4.3895e-10,1,-8.4293e-08,0.19533,3.5742e-24,0.070267
1.0052,0,-0.0050889,-0.00024963,0.1631,2.8407e-17,-0.22009,4.2368e-15,-3.6394e-18,6.958e-18,-4.2687e-10,1,-8.4293e-08,0.19668,3.5742e-24,0.07026
1.0052,0,-0.0049495,-0.00022126,0.16444,1.1592e-16,-0.2174,-4.9363e-16,-3.5552e-18,1.1835e-16,-4.1503e-10,1,-8.4293e-08,0.19803,3.5742e-24,0.070254
1.0051,0,-0.0048134,-0.00019467,0.16579,-7.42e-16,-0.21388,-2.0402e-15,-3.968e-18,-7.3222e-16,-4.0365e-10,1,-8.4293e-08,0.19939,3.5742e-24,0.070247
1.0051,0,-0.0046805,-0.00016979,0.16713,-2.7965e-16,-0.21191,-5.7866e-15,-4.6305e-18,-2.527e-16,-3.925e-10,1,-8.4293e-08,0.20074,3.5742e-24,0.070241
1.0051,0,-0.0045513,-0.00014676,0.16848,-1.8462e-16,-0.21966,2.337e-15,-4.9317e-18,-1.952e-16,-3.8181e-10,1,-8.4293e-08,0.20209,3.5742e-24,0.070234
1.0051,0,-0.0044259,-0.00012558,0.16982,5.1671e-17,-0.22074,8.5988e-15,-5.0537e-18,1.3806e-17,-3.7136e-10,1,-8.4293e-08,0.20344,3.5742e-24,0.070228
1.0051,0,-0.0043036,-0.00010578,0.17117,-8.8231e-18,-0.21919,-8.6139e-15,-5.0256e-18,2.8061e-17,-3.6091e-10,1,-8.4293e-08,0.20479,3.5742e-24,0.070223
1.005,0,-0.0041842,-8.7307e-05,0.17251,-2.565e-18,-0.21727,-2.9456e-16,-5.0076e-18,-1.3387e-18,-3.5093e-10,1,-8.4293e-08,0.20615,3.5742e-24,0.070217
1.005,0,-0.0040677,-7.01e-05,0.17386,-1.6462e-16,-0.22114,-4.96e-15,-5.1057e-18,-1.4455e-16,-3.4117e-10,1,-8.4293e-08,0.2075,3.5742e-24,0.070211
1.005,0,-0.0039552,-5.4525e-05,0.1752,-4.3856e-16,-0.22186,8.9297e-15,-5.5216e-18,-4.737e-16,-3.3679e-10,1,-8.56e-08,0.20885,3.5742e-24,0.070206
1.005,0,-0.0038455,-4.0025e-05,0.17655,-6.0348e-17,-0.2202,-2.3506e-14,-5.8203e-18,2.9596e-17,-3.3252e-10,1,-8.6887e-08,0.2102,3.5742e-24,0.070201
1.005,0,-0.0037384,-2.655e-05,0.17789,-2.033e-16,-0.21911,-1.65e-14,-5.8959e-18,-1.4192e-16,-3.2815e-10,1,-8.8156e-08,0.21155,3.5742e-24,0.070196
1.005,0,-0.003634,-1.405e-05,0.17924,2.0263e-16,-0.21982,5.0406e-15,-5.8673e-18,1.8441e-16,-3.2344e-10,1,-8.9406e-08,0.21291,3.5742e-24,0.070191
1.005,0,-0.0035328,-2.6829e-06,0.18058,4.5837e-17,-0.21983,4.1025e-15,-5.7221e-18,3.1415e-17,-3.1433e-10,1,-8.9406e-08,0.21426,3.5742e-24,0.070186
1.0049,0,-0.0034346,7.7142e-06,0.18193,-3.1099e-17,-0.21721,-7.8932e-15,-5.7038e-18,-4.1229e-18,-3.0546e-10,1,-8.9406e-08,0.21561,3.5742e-24,0.070181
1.0049,0,-0.0033387,1.7325e-05,0.18328,4.9541e-16,-0.21681,1.4279e-14,-5.4052e-18,4.4797e-16,-3.0118e-10,1,-9.064e-08,0.21696,3.5742e-24,0.070177
1.0049,0,-0.0032453,2.6187e-05,0.18462,1.3914e-16,-0.21738,-1.6262e-14,-4.9749e-18,1.9166e-16,-2.9662e-10,1,-9.1856e-08,0.21832,3.5742e-24,0.070172
1.0049,0,-0.0031543,3.4284e-05,0.18597,-1.3131e-16,-0.21701,2.708e-14,-4.9915e-18,-2.1631e-16,-2.8827e-10,1,-9.1856e-08,0.21967,3.5742e-24,0.070168
1.0049,0,-0.0030664,4.1527e-05,0.18731,-9.2326e-17,-0.21496,-1.5523e-14,-5.1672e-18,-4.4957e-17,-2.8042e-10,1,-9.1856e-08,0.22102,3.5742e-24,0.070164
1.0049,0,-0.0029807,4.817e-05,0.18866,1.8036e-17,-0.21268,-2.8648e-14,-5.1282e-18,1.0301e-16,-2.7257e-10,1,-9.1857e-08,0.22237,3.5742e-24,0.07016
1.0049,0,-0.0028972,5.4245e-05,0.19,-2.437e-16,-0.2117,-3.0847e-14,-5.163e-18,-1.5477e-16,-2.6498e-10,1,-9.1857e-08,0.22372,3.5742e-24,0.070156
1.0049,0,-0.0028157,5.9779e-05,0.19135,1.5332e-16,-0.21342,2.8955e-15,-5.1694e-18,1.4521e-16,-2.6075e-10,1,-9.3057e-08,0.22508,3.5742e-24,0.070152
1.0049,0,-0.002737,6.4654e-05,0.19269,-2.7402e-16,-0.21729,-1.2869e-14,-5.2325e-18,-2.3897e-16,-2.5973e-10,1,-9.5414e-08,0.22643,3.5742e-24,0.070148
1.0049,0,-0.0026604,6.9039e-05,0.19404,-2.7605e-16,-0.21909,-1.1058e-14,-5.5593e-18,-2.4677e-16,-2.557e-10,1,-9.657e-08,0.22778,3.5742e-24,0.070144
1.0049,0,-0.0025857,7.2995e-05,0.19538,1.8487e-17,-0.22104,-1.7526e-14,-5.6825e-18,6.3583e-17,-2.4851e-10,1,-9.657e-08,0.22913,3.5742e-24,0.070141
1.0049,0,-0.0025129,7.6545e-05,0.19673,3.534e-16,-0.22246,-2.4284e-14,-5.3612e-18,4.1413e-16,-2.4159e-10,1,-9.657e-08,0.23048,3.5742e-24,0.070137
1.0049,0,-0.0024423,7.9654e-05,0.19808,-2.8341e-16,-0.22246,1.7593e-14,-5.302e-18,-3.2617e-16,-2.3494e-10,1,-9.657e-08,0.23184,3.5742e-24,0.070134
1.0049,0,-0.002374,8.2336e-05,0.19942,-2.0618e-16,-0.22059,-5.236e-15,-5.6518e-18,-1.9381e-16,-2.2802e-10,1,-9.657e-08,0.23319,3.5742e-24,0.070131
1.0049,0,-0.0023073,8.4699e-05,0.20077,1.9079e-16,-0.21858,4.069e-15,-5.6601e-18,1.8144e-16,-2.2164e-10,1,-9.657e-08,0.23454,3.5742e-24,0.070128
1.0049,0,-0.0022423,8.6759e-05,0.20211,-7.7156e-17,-0.21775,1.9191e-14,-5.6188e-18,-1.1998e-16,-2.1552e-10,1,-9.657e-08,0.23589,3.5742e-24,0.070125
1.0049,0,-0.002179,8.8533e-05,0.20346,-1.536e-16,-0.2218,4.5109e-16,-5.8035e-18,-1.5458e-16,-2.094e-10,1,-9.657e-08,0.23724,3.5742e-24,0.070122
1.0049,0,-0.002118,8.9946e-05,0.2048,-1.8929e-17,-0.22381,-2.0265e-14,-5.8915e-18,2.3784e-17,-2.0355e-10,1,-9.657e-08,0.2386,3.5742e-24,0.070119
1.0049,0,-0.0020585,9.1125e-05,0.20615,-1.4073e-16,-0.2207,1.0664e-14,-5.9849e-18,-1.6258e-16,-2.003e-10,1,-9.7713e-08,0.23995,3.5742e-24,0.070116
1.0049,0,-0.0020005,9.2082e-05,0.20749,-2.5721e-16,-0.21545,-8.3743e-15,-6.2561e-18,-2.4054e-16,-1.969e-10,1,-9.8843e-08,0.2413,3.5742e-24,0.070113
1.0048,0,-0.001944,9.283e-05,0.20884,-1.6321e-16,-0.21109,2.0227e-14,-6.554e-18,-2.0234e-16,-1.9118e-10,1,-9.8843e-08,0.24265,3.5742e-24,0.070111
1.0048,0,-0.0018893,9.334e-05,0.21019,-2.5963e-16,-0.21478,-2.3457e-14,-6.8352e-18,-2.1553e-16,-1.8573e-10,1,-9.8843e-08,0.244,3.5742e-24,0.070108
1.0048,0,-0.0018363,9.3651e-05,0.21153,1.8101e-16,-0.21701,-1.275e-14,-6.8427e-18,2.0431e-16,-1.8056e-10,1,-9.8843e-08,0.24536,3.5742e-24,0.070105
1.0048,0,-0.0017845,9.3803e-05,0.21288,-1.7569e-16,-0.21735,-2.2809e-14,-6.7962e-18,-1.3519e-16,-1.7764e-10,1,-9.996e-08,0.24671,3.5742e-24,0.070103
1.0048,0,-0.0017341,9.3806e-05,0.21422,7.9485e-17,-0.216,-3.0775e-14,-6.798e-18,1.326e-16,-1.7648e-10,1,-1.0216e-07,0.24806,3.5742e-24,0.070101
1.0048,0,-0.0016851,9.3657e-05,0.21557,1.89e-16,-0.216,-3.6558e-15,-6.5775e-18,1.9513e-16,-1.7323e-10,1,-1.0324e-07,0.24941,3.5742e-24,0.070098
1.0048,0,-0.0016378,9.3346e-05,0.21691,1.271e-16,-0.21469,1.6228e-15,-6.3625e-18,1.2446e-16,-1.6811e-10,1,-1.0324e-07,0.25077,3.5742e-24,0.070096
1.0048,0,-0.0015917,9.2924e-05,0.21826,8.1708e-17,-0.21603,-5.6025e-15,-6.2178e-18,9.0583e-17,-1.6355e-10,1,-1.0324e-07,0.25212,3.5742e-24,0.070094
1.0048,0,-0.0015467,9.2396e-05,0.2196,-1.4605e-16,-0.21874,2.6215e-14,-6.2823e-18,-1.864e-16,-1.6065e-10,1,-1.0431e-07,0.25347,3.5742e-24,0.070092
1.0048,0,-0.001503,9.1772e-05,0.22095,-2.2815e-16,-0.22106,-7.5895e-15,-6.5535e-18,-2.168e-16,-1.5764e-10,1,-1.0537e-07,0.25482,3.5742e-24,0.07009
1.0048,0,-0.0014607,9.1032e-05,0.2223,1.8122e-16,-0.22106,5.456e-15,-6.5828e-18,1.7329e-16,-1.5328e-10,1,-1.0537e-07,0.25617,3.5742e-24,0.070088
1.0048,0,-0.0014195,9.0211e-05,0.22364,3.3327e-17,-0.21993,1.2461e-14,-6.4556e-18,1.5723e-17,-1.4893e-10,1,-1.0537e-07,0.25753,3.5742e-24,0.070086
1.0048,0,-0.0013795,8.9319e-05,0.22499,1.3294e-16,-0.21884,3.0004e-14,-6.3833e-18,9.1747e-17,-1.4601e-10,1,-1.0642e-07,0.25888,3.5742e-24,0.070084
1.0048,0,-0.0013404,8.8363e-05,0.22633,2.0404e-16,-0.21778,2.3707e-14,-6.2056e-18,1.7241e-16,-1.4329e-10,1,-1.0745e-07,0.26023,3.5742e-24,0.070082
1.0048,0,-0.0013025,8.7338e-05,0.22768,1.8951e-16,-0.21778,-2.9199e-14,-5.9367e-18,2.2736e-16,-1.3944e-10,1,-1.0745e-07,0.26158,3.5742e-24,0.07008
1.0049,0,-0.0012659,8.6252e-05,0.22902,1.8947e-16,-0.21677,2.6133e-14,-5.6784e-18,1.5655e-16,-1.353e-10,1,-1.0745e-07,0.26293,3.5742e-24,0.070079
1.0049,0,-0.0012302,8.5122e-05,0.23037,3.8107e-17,-0.21815,-2.0003e-15,-5.5458e-18,4.0556e-17,-1.3145e-10,1,-1.0745e-07,0.26429,3.5742e-24,0.070077
1.0049,0,-0.0011954,8.3951e-05,0.23171,-3.0011e-17,-0.22115,-1.5947e-14,-5.5259e-18,-1.1041e-17,-1.279e-10,1,-1.0745e-07,0.26564,3.5742e-24,0.070075
1.0049,0,-0.0011615,8.2743e-05,0.23306,1.4428e-16,-0.22484,1.8219e-14,-5.4504e-18,1.2322e-16,-1.2434e-10,1,-1.0745e-07,0.26699,3.5742e-24,0.070074
1.0049,0,-0.0011288,8.1493e-05,0.23441,-1.4615e-16,-0.22395,4.228e-15,-5.4691e-18,-1.509e-16,-1.2079e-10,1,-1.0745e-07,0.26834,3.5742e-24,0.070072
1.0049,0,-0.001097,8.0217e-05,0.23575,-2.855e-17,-0.22308,4.0233e-15,-5.5927e-18,-3.2943e-17,-1.1724e-10,1,-1.0745e-07,0.26969,3.5742e-24,0.070071
1.0049,0,-0.0010659,7.892e-05,0.2371,1.3715e-16,-0.22223,1.3226e-14,-5.5321e-18,1.2312e-16,-1.1398e-10,1,-1.0745e-07,0.27105,3.5742e-24,0.070069
1.0049,0,-0.0010357,7.7602e-05,0.23844,8.6375e-17,-0.22142,7.9057e-15,-5.3966e-18,7.8226e-17,-1.1073e-10,1,-1.0745e-07,0.2724,3.5742e-24,0.070068
1.0049,0,-0.0010065,7.6266e-05,0.23979,-8.2158e-17,-0.22142,1.9094e-15,-5.4005e-18,-8.407e-17,-1.0747e-10,1,-1.0745e-07,0.27375,3.5742e-24,0.070066
1.0049,0,-0.00097812,7.4916e-05,0.24113,-1.3178e-16,-0.22063,-4.1653e-15,-5.543e-18,-1.2773e-16,-1.0451e-10,1,-1.0745e-07,0.2751,3.5742e-24,0.070065
1.0049,0,-0.00095048,7.3557e-05,0.24248,-2.0926e-16,-0.21987,9.9113e-15,-5.7761e-18,-2.1863e-16,-1.0184e-10,1,-1.0745e-07,0.27645,3.5742e-24,0.070064
1.0049,0,-0.00092356,7.2191e-05,0.24382,-5.5151e-17,-0.21914,4.1439e-15,-5.9628e-18,-5.896e-17,-9.8885e-11,1,-1.0745e-07,0.27781,3.5742e-24,0.070063
1.0049,0,-0.0008974,7.082e-05,0.24517,5.8371e-17,-0.21914,2.2816e-14,-5.9769e-18,3.7995e-17,-9.5923e-11,1,-1.0745e-07,0.27916,3.5742e-24,0.070061
1.0049,0,-0.00087213,6.9446e-05,0.24652,-1.7345e-16,-0.22221,-9.3789e-15,-6.0626e-18,-1.6531e-16,-9.3258e-11,1,-1.0745e-07,0.28051,3.5742e-24,0.07006
1.0049,0,-0.00084751,6.8073e-05,0.24786,5.5873e-17,-0.223,-1.7237e-14,-6.1264e-18,7.0411e-17,-9.0595e-11,1,-1.0745e-07,0.28186,3.5742e-24,0.070059
1.0049,0,-0.00082353,6.6702e-05,0.24921,4.6673e-17,-0.22095,6.8779e-15,-6.0515e-18,4.1036e-17,-8.8225e-11,1,-1.0745e-07,0.28321,3.5742e-24,0.070058
1.0049,0,-0.00080018,6.5335e-05,0.25055,-1.3225e-16,-0.21647,2.2834e-14,-6.125e-18,-1.5043e-16,-8.638e-11,1,-1.0848e-07,0.28457,3.5742e-24,0.070057
1.0049,0,-0.00077764,6.3974e-05,0.2519,-9.2669e-17,-0.21647,-1.2514e-14,-6.2821e-18,-8.2985e-17,-8.4778e-11,1,-1.095e-07,0.28592,3.5742e-24,0.070056
1.0049,0,-0.00075572,6.2621e-05,0.25324,8.2412e-18,-0.21586,-3.8551e-14,-6.3129e-18,3.7234e-17,-8.3124e-11,1,-1.1051e-07,0.28727,3.5742e-24,0.070055
1.0049,0,-0.00073437,6.1277e-05,0.25459,9.141e-17,-0.21527,3.7581e-14,-6.2448e-18,6.3945e-17,-8.1417e-11,1,-1.1151e-07,0.28862,3.5742e-24,0.070054
1.0049,0,-0.00071357,5.9941e-05,0.25593,-6.417e-17,-0.2147,-4.8239e-15,-6.2426e-18,-6.0744e-17,-7.9266e-11,1,-1.1151e-07,0.28998,3.5742e-24,0.070053
1.0049,0,-0.00069342,5.8617e-05,0.25728,5.1296e-17,-0.2147,-1.6599e-14,-6.2413e-18,6.275e-17,-7.6809e-11,1,-1.1151e-07,0.29133,3.5742e-24,0.070052
1.0049,0,-0.00067391,5.7308e-05,0.25863,-3.2507e-17,-0.21415,-1.4966e-15,-6.2203e-18,-3.1503e-17,-7.4658e-11,1,-1.1151e-07,0.29268,3.5742e-24,0.070051
1.0049,0,-0.00065491,5.6011e-05,0.25997,-8.8097e-17,-0.21362,-2.5746e-14,-6.2894e-18,-7.1318e-17,-7.2815e-11,1,-1.1151e-07,0.29403,3.5742e-24,0.07005
1.0049,0,-0.0006364,5.4727e-05,0.26132,-5.124e-17,-0.21311,-5.6723e-15,-6.3695e-18,-4.7648e-17,-7.1292e-11,1,-1.125e-07,0.29538,3.5742e-24,0.070049
1.0049,0,-0.00061839,5.3456e-05,0.26266,-1.1766e-16,-0.21311,-4.6152e-15,-6.4788e-18,-1.1482e-16,-6.9726e-11,1,-1.1348e-07,0.29674,3.5742e-24,0.070048
1.0049,0,-0.00060104,5.2206e-05,0.26401,5.4328e-17,-0.21663,1.3309e-14,-6.5248e-18,4.6368e-17,-6.7851e-11,1,-1.1348e-07,0.29809,3.5742e-24,0.070047
1.0049,0,-0.00058414,5.0971e-05,0.26535,-1.9121e-18,-0.21996,2.1738e-14,-6.5034e-18,-1.4548e-17,-6.5974e-11,1,-1.1348e-07,0.29944,3.5742e-24,0.070047
1.0049,0,-0.00056768,4.9751e-05,0.2667,2.7029e-17,-0.2217,-2.9398e-15,-6.4939e-18,2.8689e-17,-6.4098e-11,1,-1.1348e-07,0.30079,3.5742e-24,0.070046
1.0049,0,-0.00055166,4.8546e-05,0.26804,1.0312e-16,-0.2213,-4.4803e-15,-6.4036e-18,1.0558e-16,-6.2535e-11,1,-1.1348e-07,0.30214,3.5742e-24,0.070045
1.0049,0,-0.00053617,4.7362e-05,0.26939,1.1656e-17,-0.22167,4.2107e-15,-6.3262e-18,9.409e-18,-6.0658e-11,1,-1.1348e-07,0.3035,3.5742e-24,0.070044
1.0049,0,-0.00052115,4.6197e-05,0.27074,-1.7834e-17,-0.22101,-1.1842e-14,-6.3278e-18,-1.1692e-17,-5.8782e-11,1,-1.1348e-07,0.30485,3.5742e-24,0.070044
1.0049,0,-0.00050653,4.5049e-05,0.27208,6.4598e-17,-0.22043,-3.6555e-14,-6.2798e-18,8.3025e-17,-5.722e-11,1,-1.1348e-07,0.3062,3.5742e-24,0.070043
1.0049,0,-0.00049229,4.3917e-05,0.27343,-6.157e-17,-0.22003,1.6918e-14,-6.2709e-18,-6.9858e-17,-5.5656e-11,1,-1.1348e-07,0.30755,3.5742e-24,0.070042
1.0049,0,-0.00047847,4.2804e-05,0.27477,8.334e-17,-0.22003,2.4745e-14,-6.2698e-18,7.1558e-17,-5.4092e-11,1,-1.1348e-07,0.3089,3.5742e-24,0.070042
1.0049,0,-0.00046514,4.1713e-05,0.27612,-1.4505e-17,-0.21964,1.4701e-14,-6.236e-18,-2.131e-17,-5.2529e-11,1,-1.1348e-07,0.31026,3.5742e-24,0.070041
1.0049,0,-0.00045216,4.0639e-05,0.27746,4.9325e-17,-0.21927,1.3988e-14,-6.2214e-18,4.3031e-17,-5.0966e-11,1,-1.1348e-07,0.31161,3.5742e-24,0.07004
1.0049,0,-0.00043952,3.9582e-05,0.27881,-4.6471e-17,-0.21892,-2.5635e-14,-6.2161e-18,-3.5259e-17,-4.9403e-11,1,-1.1348e-07,0.31296,3.5742e-24,0.07004
1.0049,0,-0.00042723,3.8543e-05,0.28015,-3.2533e-17,-0.21857,1.2653e-14,-6.2653e-18,-3.7912e-17,-4.8464e-11,1,-1.1348e-07,0.31431,3.5742e-24,0.070039
1.0049,0,-0.00041538,3.7526e-05,0.2815,-1.197e-17,-0.21857,1.068e-14,-6.3019e-18,-1.6385e-17,-4.6901e-11,1,-1.1348e-07,0.31566,3.5742e-24,0.070039
1.0049,0,-0.00040387,3.6527e-05,0.28285,-2.741e-17,-0.21824,-2.8277e-15,-6.3306e-18,-2.6274e-17,-4.5338e-11,1,-1.1348e-07,0.31702,3.5742e-24,0.070038
1.0049,0,-0.00039268,3.5546e-05,0.28419,-2.6825e-17,-0.21977,-2.2381e-14,-6.3604e-18,-1.808e-17,-4.44e-11,1,-1.1348e-07,0.31837,3.5742e-24,0.070038
1.0049,0,-0.00038178,3.4581e-05,0.28554,6.5985e-17,-0.22345,2.1097e-14,-6.3336e-18,5.7969e-17,-4.3149e-11,1,-1.1348e-07,0.31972,3.5742e-24,0.070037
1.0049,0,-0.00037125,3.3636e-05,0.28688,8.6306e-17,-0.22713,1.2119e-14,-6.2395e-18,8.1829e-17,-4.2258e-11,1,-1.1446e-07,0.32107,3.5742e-24,0.070037
1.0049,0,-0.00036106,3.2711e-05,0.28823,6.0315e-17,-0.22732,5.3147e-15,-6.1452e-18,5.8405e-17,-4.166e-11,1,-1.1542e-07,0.32243,3.5742e-24,0.070036
1.0049,0,-0.00035115,3.1803e-05,0.28957,-3.1437e-17,-0.22491,1.8183e-14,-6.1313e-18,-3.7791e-17,-4.0388e-11,1,-1.1542e-07,0.32378,3.5742e-24,0.070036
1.0049,0,-0.00034152,3.091e-05,0.29092,8.3238e-18,-0.22084,-7.3539e-15,-6.1495e-18,1.0823e-17,-3.9441e-11,1,-1.1638e-07,0.32513,3.5742e-24,0.070035
1.0049,0,-0.00033216,3.0034e-05,0.29226,6.3112e-17,-0.21678,1.633e-14,-6.1034e-18,5.7714e-17,-3.8793e-11,1,-1.1733e-07,0.32648,3.5742e-24,0.070035
1.0049,0,-0.00032317,2.918e-05,0.29361,1.8025e-17,-0.21646,8.3854e-16,-6.0526e-18,1.7755e-17,-3.7823e-11,1,-1.1733e-07,0.32783,3.5742e-24,0.070034
1.0049,0,-0.00031442,2.8341e-05,0.29495,-1.9903e-17,-0.21619,-1.9253e-14,-6.05e-18,-1.3878e-17,-3.6854e-11,1,-1.1733e-07,0.32919,3.5742e-24,0.070034
1.0049,0,-0.00030593,2.7517e-05,0.2963,5.4228e-17,-0.21594,-2.5231e-14,-6.0177e-18,6.1909e-17,-3.556e-11,1,-1.1733e-07,0.33054,3.5742e-24,0.070033
1.0049,0,-0.00029767,2.6709e-05,0.29765,2.1042e-17,-0.21569,-2.3653e-14,-5.9571e-18,2.8048e-17,-3.459e-11,1,-1.1733e-07,0.33189,3.5742e-24,0.070033
1.0049,0,-0.00028971,2.5919e-05,0.29899,2.7399e-17,-0.21569,-1.9296e-14,-5.9161e-18,3.2962e-17,-3.3944e-11,1,-1.1733e-07,0.33324,3.5742e-24,0.070033
1.0049,0,-0.00028202,2.5145e-05,0.30034,-3.3285e-17,-0.21545,4.2344e-15,-5.9171e-18,-3.4473e-17,-3.2974e-11,1,-1.1733e-07,0.33459,3.5742e-24,0.070032
1.0049,0,-0.00027454,2.4386e-05,0.30168,5.0041e-17,-0.21522,-6.9995e-15,-5.9054e-18,5.1953e-17,-3.2004e-11,1,-1.1733e-07,0.33595,3.5742e-24,0.070032
1.0049,0,-0.00026729,2.364e-05,0.30303,6.9197e-17,-0.215,-1.4892e-14,-5.8212e-18,7.3158e-17,-3.1358e-11,1,-1.1733e-07,0.3373,3.5742e-24,0.070031
1.0049,0,-0.00026027,2.291e-05,0.30437,-4.1136e-17,-0.215,2.3911e-14,-5.8038e-18,-4.7329e-17,-3.0388e-11,1,-1.1733e-07,0.33865,3.5742e-24,0.070031
1.0049,0,-0.00025352,2.2197e-05,0.30572,2.0129e-17,-0.21478,1.1986e-14,-5.8241e-18,1.7105e-17,-2.9418e-11,1,-1.1733e-07,0.34,3.5742e-24,0.070031
1.0049,0,-0.00024697,2.1497e-05,0.30706,-1.1124e-17,-0.21457,-4.2074e-15,-5.8194e-18,-1.009e-17,-2.8771e-11,1,-1.1733e-07,0.34135,3.5742e-24,0.07003
1.0049,0,-0.00024063,2.081e-05,0.30841,-2.6357e-17,-0.21437,-2.1373e-14,-5.8405e-18,-2.1239e-17,-2.8125e-11,1,-1.1733e-07,0.34271,3.5742e-24,0.07003
1.0049,0,-0.00023447,2.0135e-05,0.30976,3.1532e-17,-0.21417,4.6923e-15,-5.8343e-18,3.0437e-17,-2.7478e-11,1,-1.1733e-07,0.34406,3.5742e-24,0.07003
1.0049,0,-0.00022857,1.9476e-05,0.3111,-5.8237e-17,-0.21417,-2.6483e-14,-5.849e-18,-5.2213e-17,-2.6832e-11,1,-1.1733e-07,0.34541,3.5742e-24,0.070029
1.0049,0,-0.00022287,1.883e-05,0.31245,2.5886e-17,-0.21398,5.8796e-15,-5.8675e-18,2.4582e-17,-2.6186e-11,1,-1.1733e-07,0.34676,3.5742e-24,0.070029
1.0049,0,-0.00021734,1.8195e-05,0.31379,1.4193e-17,-0.21379,1.2434e-14,-5.8433e-18,1.1504e-17,-2.5215e-11,1,-1.1733e-07,0.34811,3.5742e-24,0.070029
1.0049,0,-0.00021199,1.7572e-05,0.31514,-8.8647e-18,-0.21361,-2.2538e-14,-5.8383e-18,-4.11e-18,-2.4569e-11,1,-1.1733e-07,0.34947,3.5742e-24,0.070029
1.0049,0,-0.00020685,1.6962e-05,0.31648,-2.4038e-17,-0.21361,4.0902e-15,-5.8578e-18,-2.488e-17,-2.4246e-11,1,-1.1733e-07,0.35082,3.5742e-24,0.070028
1.0049,0,-0.00020191,1.6364e-05,0.31783,2.4653e-17,-0.21344,4.9272e-15,-5.8586e-18,2.3663e-17,-2.3599e-11,1,-1.1733e-07,0.35217,3.5742e-24,0.070028
1.0049,0,-0.00019714,1.5777e-05,0.31917,1.4807e-18,-0.21326,1.0604e-14,-5.8431e-18,-5.997e-19,-2.2953e-11,1,-1.1733e-07,0.35352,3.5742e-24,0.070028
1.0049,0,-0.00019253,1.52e-05,0.32052,-1.6412e-17,-0.2131,-2.0788e-14,-5.8519e-18,-1.2429e-17,-2.2629e-11,1,-1.1733e-07,0.35488,3.5742e-24,0.070027
1.0049,0,-0.00018808,1.4632e-05,0.32186,2.928e-17,-0.2131,-1.7168e-14,-5.8384e-18,3.2493e-17,-2.2159e-11,1,-1.1827e-07,0.35623,3.5742e-24,0.070027
1.0049,0,-0.00018385,1.4078e-05,0.32321,1.1543e-17,-0.21294,8.5443e-15,-5.8098e-18,9.9797e-18,-2.1678e-11,1,-1.1921e-07,0.35758,3.5742e-24,0.070027
1.0049,0,-0.00017977,1.3532e-05,0.32456,-4.7662e-18,-0.21278,-1.9424e-14,-5.804e-18,-1.2915e-18,-2.1515e-11,1,-1.2014e-07,0.35893,3.5742e-24,0.070027
