"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0272,-3.7437e-22,0.0084941,-0.026924,1,0.062151,0.074592,0,-0.0882
1.0273,-6.1235e-22,0.008574,-0.026991,1,0.062452,0.074624,0,-0.0879
1.0275,-5.8555e-22,0.0086544,-0.027058,1,0.062754,0.074656,0,-0.0876
1.0276,-3.8776e-22,0.0087355,-0.027125,1,0.063056,0.074688,0,-0.0873
1.0277,-1.8376e-22,0.0088175,-0.027193,1,0.063357,0.07472,0,-0.087
1.0279,5.1313e-24,0.0089,-0.027262,1,0.063659,0.074752,0,-0.0867
1.028,-4.3998e-23,0.0089834,-0.027331,1,0.063961,0.074784,0,-0.0864
1.0282,-1.3184e-22,0.0090675,-0.0274,1,0.064262,0.074816,0,-0.0861
1.0283,-2.1476e-22,0.0091521,-0.02747,1,0.064564,0.074848,0,-0.0858
1.0285,3.9777e-22,0.0092378,-0.02754,1,0.064866,0.07488,0,-0.0855
1.0286,7.2263e-22,0.0093241,-0.027611,1,0.065168,0.074912,0,-0.0852
1.0287,5.6542e-22,0.0094111,-0.027682,1,0.065469,0.074944,0,-0.0849
1.0289,-8.7099e-23,0.0094991,-0.027754,1,0.065771,0.074976,0,-0.0846
1.029,-6.1681e-22,0.0095876,-0.027826,1,0.066073,0.075008,0,-0.0843
1.0292,1.0328e-22,0.0096771,-0.027899,1,0.066374,0.07504,0,-0.084
1.0293,6.3656e-22,0.0097673,-0.027972,1,0.066676,0.075072,0,-0.0837
1.0295,1.0429e-21,0.0098581,-0.028045,1,0.066978,0.075104,0,-0.0834
1.0296,-3.4162e-22,0.00995,-0.028119,1,0.06728,0.075136,0,-0.0831
1.0298,-9.8896e-22,0.010043,-0.028194,1,0.067581,0.075168,0,-0.0828
1.0299,-1.2572e-22,0.010136,-0.028269,1,0.067883,0.0752,0,-0.0825
1.03,1.6676e-22,0.01023,-0.028344,1,0.068185,0.075232,0,-0.0822
1.0302,2.3853e-22,0.010325,-0.02842,1,0.068486,0.075264,0,-0.0819
1.0303,-1.3993e-24,0.010421,-0.028497,1,0.068788,0.075296,0,-0.0816
1.0305,2.7755e-23,0.010518,-0.028574,1,0.06909,0.075328,0,-0.0813
1.0306,3.3063e-22,0.010616,-0.028651,1,0.069391,0.07536,0,-0.081
1.0308,4.0607e-23,0.010714,-0.028729,1,0.069693,0.075392,0,-0.0807
1.0309,-1.0149e-22,0.010814,-0.028807,1,0.069995,0.075424,0,-0.0804
1.0311,2.822e-22,0.010914,-0.028886,1,0.070297,0.075456,0,-0.0801
1.0312,-3.5892e-23,0.011016,-0.028966,1,0.070598,0.075488,0,-0.0798
1.0314,-6.9973e-22,0.011118,-0.029045,1,0.0709,0.07552,0,-0.0795
1.0315,-4.4662e-22,0.011221,-0.029126,1,0.071202,0.075552,0,-0.0792
1.0317,-8.9484e-23,0.011325,-0.029206,1,0.071503,0.075584,0,-0.0789
1.0318,2.7764e-22,0.01143,-0.029288,1,0.071805,0.075616,0,-0.0786
