"U:0","U:1","U:2","p","IntegrationTime","Vorticity:0","Vorticity:1","Vorticity:2","Rotation","AngularVelocity","Normals:0","Normals:1","Normals:2","Points:0","Points:1","Points:2"
1.0395,1.5053e-21,0.0092601,-0.035658,0,2.6842e-16,-0.21494,1.2794e-14,0,3.8237e-16,7.0585e-21,1,-8.8585e-19,0.03,0,0.072
1.0398,-3.0822e-22,0.0085775,-0.036022,0.0012688,-2.5181e-16,-0.21149,-2.3703e-14,-4.1204e-20,-4.4732e-16,6.7186e-21,1,-8.4464e-19,0.031319,7.1601e-25,0.072011
1.0402,-1.0349e-21,0.0078848,-0.036356,0.0025326,8.1731e-16,-0.20882,-2.3586e-14,7.9598e-20,6.385e-16,7.6619e-21,1,-9.6544e-19,0.032633,-2.044e-25,0.072022
1.0404,-2.9149e-22,0.0071817,-0.036652,0.0037913,1.8496e-17,-0.2197,6.3047e-15,5.2046e-19,6.2013e-17,1.0311e-10,1,-1.4901e-08,0.033942,-1.0504e-24,0.072031
1.0407,-2.2819e-22,0.0065717,-0.036883,0.0050496,3.6889e-16,-0.32135,-7.3053e-15,7.6254e-19,3.2275e-16,1.62e-10,1,-2.5809e-08,0.035251,-1.2799e-24,0.07204
1.0409,8.9e-25,0.0057512,-0.037161,0.006303,3.4651e-16,-0.21518,-5.0848e-15,1.1643e-18,3.1841e-16,1.6679e-10,1,-2.9802e-08,0.036556,-1.4807e-24,0.072048
1.0411,5.997e-23,0.0051665,-0.037335,0.0073135,-2.986e-16,-0.20967,-1.4993e-14,1.1368e-18,-3.73e-16,1.4785e-10,1,-2.9802e-08,0.037608,-1.4558e-24,0.072053
1.0413,2.0057e-23,0.0045786,-0.037481,0.008324,7.9045e-16,-0.20877,-1.5807e-14,1.3126e-18,7.2093e-16,1.3106e-10,1,-2.9802e-08,0.03866,-1.4447e-24,0.072058
1.0414,-1.7637e-23,0.0039876,-0.037608,0.0093345,3.8271e-16,-0.20598,-1.6458e-14,1.8383e-18,3.1969e-16,1.2764e-10,1,-3.332e-08,0.039712,-1.4293e-24,0.072062
1.0415,-7.4804e-23,0.0033944,-0.037718,0.010345,1.4935e-16,-0.21248,-7.8479e-15,2.0624e-18,1.2378e-16,1.19e-10,1,-3.65e-08,0.040764,-1.4816e-24,0.072066
1.0416,-1.1317e-22,0.0027994,-0.037806,0.011356,4.3919e-16,-0.21115,-5.3368e-15,2.3396e-18,4.2484e-16,9.8061e-11,1,-3.65e-08,0.041817,-1.5331e-24,0.072069
1.0416,-5.2928e-23,0.0022033,-0.037875,0.012366,2.0172e-16,-0.21055,-2.0688e-14,2.634e-18,1.5796e-16,7.7126e-11,1,-3.65e-08,0.042869,-1.5968e-24,0.072072
1.0417,-2.2517e-22,0.0016068,-0.037925,0.013376,-2.1589e-16,-0.20994,-1.2553e-14,2.595e-18,-2.3525e-16,5.632e-11,1,-3.65e-08,0.043922,-1.7567e-24,0.072074
1.0417,-8.608e-24,0.0010106,-0.037955,0.014387,1.7086e-16,-0.21579,-9.3096e-15,2.5579e-18,1.6183e-16,3.5392e-11,1,-3.65e-08,0.044974,-1.8123e-24,0.072075
1.0417,-2.6514e-22,0.00041528,-0.037966,0.015398,-3.1582e-16,-0.21619,2.4683e-15,2.4806e-18,-3.1483e-16,1.4466e-11,1,-3.65e-08,0.046027,-1.9529e-24,0.072076
1.0417,1.5416e-23,-0.00017851,-0.037958,0.016408,1.1749e-16,-0.2133,3.8832e-15,2.3805e-18,1.1682e-16,-6.1981e-12,1,-3.65e-08,0.04708,-2.1113e-24,0.072076
1.0417,5.2857e-22,-0.00077016,-0.03793,0.017419,-5.3689e-17,-0.21519,3.0281e-14,2.4011e-18,-7.6076e-17,-2.6859e-11,1,-3.65e-08,0.048133,-2.0601e-24,0.072075
1.0417,6.1569e-22,-0.0013591,-0.037885,0.01843,3.1875e-18,-0.21238,1.0652e-14,2.3572e-18,-1.0712e-17,-4.7645e-11,1,-3.65e-08,0.049186,-1.4726e-24,0.072074
1.0416,-1.0603e-22,-0.0019447,-0.03782,0.019441,-3.9067e-16,-0.21975,-3.2749e-15,2.1574e-18,-3.8455e-16,-6.817e-11,1,-3.65e-08,0.050239,-1.2861e-24,0.072073
1.0415,-2.7897e-22,-0.0025264,-0.037737,0.020452,1.9097e-16,-0.21455,2.2113e-14,2.0324e-18,1.3733e-16,-8.843e-11,1,-3.65e-08,0.051292,-1.612e-24,0.07207
1.0414,6.743e-23,-0.0031038,-0.037637,0.021463,-2.5438e-16,-0.20944,-3.0136e-14,2.0186e-18,-1.6457e-16,-1.0882e-10,1,-3.65e-08,0.052346,-1.704e-24,0.072068
1.0413,-4.6171e-23,-0.0036761,-0.037518,0.022475,5.2878e-16,-0.21361,-1.2153e-14,2.2245e-18,5.7168e-16,-1.2882e-10,1,-3.65e-08,0.053399,-1.6713e-24,0.072064
1.0412,-1.0111e-22,-0.004243,-0.037382,0.023487,-8.8864e-16,-0.21824,9.1113e-15,2.0454e-18,-9.2576e-16,-1.4868e-10,1,-3.65e-08,0.054453,-1.751e-24,0.07206
1.041,5.1385e-22,-0.004804,-0.037228,0.024499,7.7282e-16,-0.21502,-1.6794e-14,2.0073e-18,8.5031e-16,-1.8191e-10,1,-3.9424e-08,0.055506,-1.5057e-24,0.072055
1.0408,3.5496e-22,-0.0053584,-0.037059,0.025511,-2.4377e-16,-0.21273,2.248e-14,2.2556e-18,-3.595e-16,-2.1696e-10,1,-4.2146e-08,0.05656,-1.1902e-24,0.07205
1.0407,-5.6883e-23,-0.005906,-0.036872,0.026523,-9.2633e-16,-0.21562,-1.7338e-14,1.6546e-18,-8.2792e-16,-2.3914e-10,1,-4.2146e-08,0.057614,-9.8214e-25,0.072045
1.0405,7.8582e-22,-0.0064463,-0.03667,0.027536,1.7126e-17,-0.21288,-4.6571e-15,1.2587e-18,4.5978e-17,-2.6102e-10,1,-4.2146e-08,0.058667,-5.2091e-25,0.072038
1.0403,-1.4757e-22,-0.0069787,-0.036451,0.028549,-5.6057e-16,-0.21519,-2.277e-14,1.0755e-18,-4.0781e-16,-2.8276e-10,1,-4.2146e-08,0.059721,-1.6019e-25,0.072032
1.04,-2.0752e-22,-0.0075031,-0.036218,0.029562,-7.5273e-16,-0.21206,1.8411e-14,4.2028e-19,-8.8554e-16,-3.0404e-10,1,-4.2146e-08,0.060775,-3.5335e-25,0.072024
1.0398,-1.5209e-22,-0.0080186,-0.035969,0.030575,-7.1638e-16,-0.21664,6.328e-15,-4.1617e-19,-7.6515e-16,-3.4457e-10,1,-4.4702e-08,0.061829,-3.2468e-25,0.072016
1.0395,1.8555e-22,-0.0085252,-0.035706,0.031589,2.9595e-17,-0.21541,2.4511e-15,-7.9921e-19,9.4937e-18,-4.0519e-10,1,-4.942e-08,0.062883,-2.2236e-25,0.072008
1.0393,5.3322e-22,-0.0090226,-0.035429,0.032603,7.889e-16,-0.21469,-3.0665e-14,-2.5944e-19,1.0551e-15,-4.4816e-10,1,-5.1617e-08,0.063937,3.9631e-26,0.071999
1.039,4.7055e-22,-0.00951,-0.035137,0.033618,4.9829e-16,-0.21515,1.8262e-14,4.4368e-19,3.3112e-16,-4.7239e-10,1,-5.1617e-08,0.064992,2.6382e-25,0.07199
1.0387,-4.3017e-22,-0.0099875,-0.034833,0.034632,4.0799e-16,-0.21629,-7.6552e-15,8.5602e-19,4.8158e-16,-4.9625e-10,1,-5.1617e-08,0.066046,5.6041e-25,0.07198
1.0384,4.3133e-22,-0.010455,-0.034515,0.035647,4.4444e-16,-0.21672,1.4807e-14,1.2503e-18,2.9534e-16,-5.1955e-10,1,-5.1617e-08,0.0671,7.7919e-25,0.071969
1.038,-1.6425e-22,-0.010911,-0.034184,0.036663,1.0563e-16,-0.21304,1.0977e-14,1.3954e-18,-9.7487e-18,-5.4248e-10,1,-5.1616e-08,0.068155,4.7208e-25,0.071959
1.0377,3.3538e-23,-0.011356,-0.033842,0.037679,5.9541e-16,-0.20954,-1.549e-14,1.7789e-18,7.6489e-16,-5.6488e-10,1,-5.1616e-08,0.069209,2.8611e-25,0.071947
1.0374,-3.1043e-22,-0.011791,-0.033488,0.038695,-3.3819e-16,-0.21181,7.9839e-15,1.9497e-18,-4.2891e-16,-5.8653e-10,1,-5.1616e-08,0.070264,2.3875e-25,0.071935
1.037,-4.1963e-22,-0.012213,-0.033122,0.039712,-7.0313e-16,-0.21302,1.7142e-14,1.2716e-18,-9.0496e-16,-6.0783e-10,1,-5.1616e-08,0.071319,-1.7435e-25,0.071923
1.0366,5.2198e-23,-0.012624,-0.032746,0.040729,-5.4338e-16,-0.21035,2.7427e-14,3.6524e-19,-8.7732e-16,-6.2839e-10,1,-5.1615e-08,0.072373,-8.6551e-26,0.071911
1.0363,-4.7e-22,-0.013023,-0.032359,0.041746,-9.3508e-16,-0.21199,9.175e-15,-6.1548e-19,-1.0503e-15,-6.7506e-10,1,-5.3723e-08,0.073428,-1.8401e-25,0.071898
1.0359,-1.9564e-22,-0.01341,-0.031963,0.042764,2.238e-16,-0.21307,9.3103e-15,-1.0975e-18,1.0327e-16,-7.2177e-10,1,-5.575e-08,0.074483,-4.8058e-25,0.071884
1.0355,3.7785e-22,-0.013784,-0.031557,0.043783,3.7744e-16,-0.21218,2.1484e-14,-9.9836e-19,9.1422e-17,-7.4199e-10,1,-5.575e-08,0.075538,-1.9587e-25,0.07187
1.0351,4.3849e-22,-0.014146,-0.031142,0.044802,5.147e-16,-0.21014,4.3303e-15,-7.1976e-19,4.5547e-16,-7.8855e-10,1,-5.7707e-08,0.076593,-1.6908e-28,0.071856
1.0346,8.6374e-22,-0.014495,-0.030719,0.045821,-3.4534e-16,-0.21325,1.5544e-15,-6.7471e-19,-3.6708e-16,-8.3477e-10,1,-5.9599e-08,0.077648,5.3359e-25,0.071841
1.0342,4.1231e-22,-0.014832,-0.030288,0.046841,-6.484e-16,-0.21115,-1.7967e-14,-1.0611e-18,-3.907e-16,-8.5449e-10,1,-5.9599e-08,0.078703,1.5091e-24,0.071827
1.0338,3.2794e-22,-0.015155,-0.029848,0.047861,-1.0731e-15,-0.21249,1.0444e-14,-1.8859e-18,-1.2261e-15,-8.7357e-10,1,-5.9598e-08,0.079758,2.0281e-24,0.071811
1.0334,3.8024e-22,-0.015465,-0.029402,0.048882,-6.3774e-16,-0.21269,-7.3045e-15,-2.7813e-18,-5.2836e-16,-8.9181e-10,1,-5.9598e-08,0.080814,2.1521e-24,0.071796
1.0329,-3.9822e-22,-0.015762,-0.028949,0.049903,-7.5816e-17,-0.21632,7.7955e-15,-3.1506e-18,-1.9475e-16,-9.0941e-10,1,-5.9598e-08,0.081869,2.2452e-24,0.07178
1.0325,-2.6721e-22,-0.016045,-0.02849,0.050925,-1.9931e-16,-0.21518,1.3866e-14,-3.462e-18,-4.1475e-16,-9.2597e-10,1,-5.9597e-08,0.082924,1.6826e-24,0.071763
1.032,-4.9669e-22,-0.016315,-0.028026,0.051947,6.9885e-16,-0.21367,9.1533e-15,-3.3908e-18,5.5408e-16,-9.4189e-10,1,-5.9597e-08,0.08398,1.1697e-24,0.071747
1.0316,-3.4528e-23,-0.016571,-0.027555,0.05297,8.558e-18,-0.21243,1.6817e-14,-3.2412e-18,-2.6156e-16,-9.5738e-10,1,-5.9597e-08,0.085035,1.1993e-24,0.07173
1.0311,1.366e-22,-0.016814,-0.027081,0.053993,-7.7379e-16,-0.21095,2.217e-14,-3.9558e-18,-1.1352e-15,-9.7182e-10,1,-5.9597e-08,0.086091,7.4642e-25,0.071713
1.0306,-5.5601e-22,-0.017044,-0.026602,0.055017,-2.614e-16,-0.21446,-1.3238e-14,-4.5587e-18,-4.247e-17,-1.0158e-09,1,-6.1431e-08,0.087147,8.3539e-25,0.071696
1.0302,2.3482e-22,-0.017259,-0.026119,0.056042,-4.9135e-16,-0.21811,-2.0857e-14,-4.6531e-18,-1.4188e-16,-1.059e-09,1,-6.3211e-08,0.088202,4.9111e-25,0.071678
1.0297,4.3504e-22,-0.017462,-0.025633,0.057066,7.1731e-16,-0.2117,-1.0367e-14,-4.2682e-18,8.9299e-16,-1.0718e-09,1,-6.3211e-08,0.089258,9.1368e-25,0.07166
1.0292,-4.2611e-22,-0.017651,-0.025144,0.058092,-2.0636e-17,-0.21161,7.6916e-15,-3.8886e-18,-1.5252e-16,-1.1135e-09,1,-6.4943e-08,0.090314,6.7731e-25,0.071642
1.0287,-3.6914e-23,-0.017826,-0.024652,0.059118,-7.3823e-16,-0.21615,6.5317e-15,-4.4035e-18,-8.5128e-16,-1.1543e-09,1,-6.663e-08,0.09137,6.4493e-25,0.071624
1.0282,2.1845e-23,-0.017987,-0.024159,0.060145,-3.2035e-16,-0.21278,1.2478e-14,-5.1169e-18,-5.3855e-16,-1.1655e-09,1,-6.663e-08,0.092426,3.6823e-25,0.071606
1.0277,3.7416e-22,-0.018135,-0.023664,0.061172,8.1523e-16,-0.2164,1.3491e-15,-4.9871e-18,7.913e-16,-1.1756e-09,1,-6.663e-08,0.093482,6.2766e-25,0.071587
1.0273,2.3896e-22,-0.01827,-0.023168,0.062199,-1.2158e-16,-0.21117,-7.721e-15,-4.5724e-18,1.5737e-17,-1.1849e-09,1,-6.6629e-08,0.094539,7.9609e-25,0.071568
1.0268,2.0173e-22,-0.018391,-0.022672,0.063228,-8.3793e-17,-0.21318,2.787e-14,-4.864e-18,-5.829e-16,-1.1935e-09,1,-6.6629e-08,0.095595,1.0897e-24,0.071549
1.0263,3.2916e-22,-0.018499,-0.022175,0.064256,-1.6536e-16,-0.21632,1.8438e-14,-5.4199e-18,-4.9764e-16,-1.2305e-09,1,-6.8275e-08,0.096651,1.0916e-24,0.07153
1.0258,6.9956e-22,-0.018595,-0.021679,0.065286,-1.0563e-15,-0.20946,-1.0837e-14,-6.1185e-18,-8.5973e-16,-1.2666e-09,1,-6.9881e-08,0.097708,1.4856e-24,0.071511
1.0253,6.9061e-22,-0.018677,-0.021183,0.066316,3.4423e-16,-0.2173,-1.3973e-15,-6.3709e-18,3.6962e-16,-1.2726e-09,1,-6.9881e-08,0.098764,2.2128e-24,0.071492
1.0248,4.6957e-22,-0.018746,-0.020689,0.067346,1.2943e-15,-0.2155,2.4039e-14,-5.7402e-18,8.5448e-16,-1.278e-09,1,-6.9881e-08,0.099821,2.9307e-24,0.071473
1.0244,2.6413e-22,-0.018803,-0.020196,0.068377,-7.6605e-16,-0.21288,1.8555e-14,-5.8701e-18,-1.1065e-15,-1.2825e-09,1,-6.9881e-08,0.10088,3.108e-24,0.071454
1.0239,-1.1696e-23,-0.018847,-0.019705,0.069409,-8.678e-16,-0.21204,7.705e-15,-6.9615e-18,-1.0095e-15,-1.2861e-09,1,-6.9881e-08,0.10193,3.2548e-24,0.071434
1.0234,3.4873e-22,-0.018879,-0.019216,0.070441,7.0672e-17,-0.21385,-1.4287e-14,-7.31e-18,3.3418e-16,-1.289e-09,1,-6.9881e-08,0.10299,3.3626e-24,0.071415
1.0229,-3.3637e-24,-0.018899,-0.018731,0.071474,-1.0118e-15,-0.21493,-3.9117e-15,-7.6225e-18,-9.394e-16,-1.2911e-09,1,-6.9881e-08,0.10405,3.4624e-24,0.071395
1.0225,-1.177e-22,-0.018907,-0.018248,0.072507,5.1277e-16,-0.20968,-5.3726e-15,-7.7916e-18,6.1202e-16,-1.2922e-09,1,-6.9881e-08,0.1051,3.3223e-24,0.071376
1.022,-4.2592e-22,-0.018904,-0.017769,0.073541,1.7833e-16,-0.21324,-5.5071e-15,-7.3304e-18,2.8015e-16,-1.2923e-09,1,-6.9881e-08,0.10616,3.2662e-24,0.071356
1.0215,1.7896e-22,-0.018888,-0.017294,0.074575,5.0741e-16,-0.21399,-1.7222e-14,-6.7584e-18,8.2571e-16,-1.292e-09,1,-6.9881e-08,0.10722,3.1858e-24,0.071336
1.0211,1.1637e-22,-0.018862,-0.016823,0.07561,3.937e-16,-0.20983,-2.0143e-14,-5.9349e-18,7.6567e-16,-1.291e-09,1,-6.9881e-08,0.10828,3.4233e-24,0.071317
1.0206,-4.4076e-22,-0.018825,-0.016357,0.076646,-1.7423e-16,-0.21276,6.2482e-16,-5.6347e-18,-1.8572e-16,-1.2889e-09,1,-6.9881e-08,0.10933,3.2303e-24,0.071297
1.0201,2.4253e-22,-0.018777,-0.015896,0.077682,2.9107e-16,-0.21292,-2.1272e-14,-5.3773e-18,6.825e-16,-1.286e-09,1,-6.9881e-08,0.11039,3.171e-24,0.071278
1.0197,1.2228e-22,-0.01872,-0.01544,0.078719,-1.628e-16,-0.20886,-5.3499e-15,-5.057e-18,-6.4573e-17,-1.2827e-09,1,-6.9881e-08,0.11145,3.4928e-24,0.071259
1.0193,-1.5378e-22,-0.018652,-0.014989,0.079756,7.4753e-16,-0.21389,1.5306e-14,-4.8482e-18,4.6737e-16,-1.2787e-09,1,-6.9881e-08,0.11251,3.4447e-24,0.071239
1.0188,1.662e-22,-0.018574,-0.014545,0.080793,4.141e-16,-0.21409,-1.0633e-14,-4.2903e-18,6.0784e-16,-1.2738e-09,1,-6.9881e-08,0.11356,3.4829e-24,0.07122
1.0184,3.5567e-22,-0.018487,-0.014106,0.081832,5.7439e-16,-0.20919,-1.0269e-14,-3.5798e-18,7.6068e-16,-1.2683e-09,1,-6.9881e-08,0.11462,3.7475e-24,0.071201
1.018,1.8715e-22,-0.01839,-0.013674,0.082871,3.4976e-16,-0.21731,-3.1045e-14,-2.7118e-18,9.1045e-16,-1.2624e-09,1,-6.9881e-08,0.11568,4.1022e-24,0.071181
1.0176,2.4079e-22,-0.018285,-0.013248,0.08391,-9.187e-16,-0.21147,9.6955e-15,-2.8066e-18,-1.0927e-15,-1.2556e-09,1,-6.9881e-08,0.11674,4.1514e-24,0.071162
1.0171,3.191e-22,-0.018172,-0.012829,0.08495,-3.7753e-16,-0.21596,3.8781e-15,-3.607e-18,-4.4674e-16,-1.2483e-09,1,-6.9881e-08,0.1178,4.5245e-24,0.071143
1.0167,-5.1448e-22,-0.01805,-0.012417,0.08599,-2.903e-16,-0.21769,-1.3854e-14,-3.8624e-18,-4.4337e-17,-1.2403e-09,1,-6.9882e-08,0.11885,4.429e-24,0.071125
1.0162,9.2753e-24,-0.017885,-0.011904,0.087031,-1.3075e-16,-0.31502,8.4529e-15,-4.0309e-18,-2.7947e-16,-1.2307e-09,1,-6.9882e-08,0.11991,4.2229e-24,0.071106
1.0159,8.839e-24,-0.017759,-0.011544,0.088072,-4.0591e-16,-0.19231,1.5584e-14,-4.5296e-18,-6.7825e-16,-1.2211e-09,1,-6.9882e-08,0.12097,4.2315e-24,0.071087
1.0155,0,-0.017592,-0.011095,0.089403,1.0324e-15,-0.22079,3.4746e-14,-4.6946e-18,4.3036e-16,-1.2105e-09,1,-6.9882e-08,0.12232,4.2356e-24,0.071064
1.015,0,-0.017395,-0.010607,0.090734,7.9049e-17,-0.21867,-8.5408e-15,-4.2581e-18,2.2539e-16,-1.1974e-09,1,-6.9882e-08,0.12367,4.2356e-24,0.07104
1.0145,0,-0.017187,-0.010136,0.092066,6.1699e-16,-0.2111,-7.6997e-15,-3.6103e-18,7.4733e-16,-1.1837e-09,1,-6.9883e-08,0.12503,4.2356e-24,0.071017
1.0141,0,-0.016969,-0.009679,0.093399,-1.6534e-16,-0.21188,-2.1064e-14,-2.9877e-18,1.871e-16,-1.1695e-09,1,-6.9883e-08,0.12638,4.2356e-24,0.070995
1.0136,0,-0.016743,-0.0092331,0.094732,-3.6594e-16,-0.21167,6.3537e-15,-3.1768e-18,-4.7083e-16,-1.1543e-09,1,-6.9883e-08,0.12773,4.2356e-24,0.070972
1.0132,0,-0.01651,-0.0087987,0.096066,1.2494e-18,-0.21255,2.4607e-14,-3.7573e-18,-3.9967e-16,-1.1641e-09,1,-7.1454e-08,0.12908,4.2356e-24,0.07095
1.0128,0,-0.01627,-0.0083775,0.0974,-5.8274e-16,-0.21271,-2.6411e-14,-4.1296e-18,-1.5844e-16,-1.1724e-09,1,-7.2991e-08,0.13043,4.2356e-24,0.070928
1.0124,0,-0.016022,-0.0079734,0.098735,-6.5683e-16,-0.21117,-1.0896e-15,-4.6622e-18,-6.3951e-16,-1.1551e-09,1,-7.2991e-08,0.13179,4.2356e-24,0.070907
1.012,0,-0.015769,-0.007582,0.10007,5.9842e-16,-0.21086,3.0751e-15,-4.7217e-18,5.5043e-16,-1.1372e-09,1,-7.2992e-08,0.13314,4.2356e-24,0.070885
1.0116,0,-0.015511,-0.0072032,0.10141,-3.8361e-16,-0.21244,1.7061e-14,-4.7849e-18,-6.4512e-16,-1.1191e-09,1,-7.2992e-08,0.13449,4.2356e-24,0.070864
1.0113,0,-0.015249,-0.006837,0.10274,-4.6428e-16,-0.21542,-5.3757e-15,-5.472e-18,-3.8318e-16,-1.1006e-09,1,-7.2992e-08,0.13584,4.2356e-24,0.070844
1.0109,0,-0.014983,-0.0064871,0.10408,-2.4376e-16,-0.2117,6.295e-15,-5.9534e-18,-3.3701e-16,-1.0819e-09,1,-7.2992e-08,0.13719,4.2356e-24,0.070824
1.0106,0,-0.014714,-0.0061506,0.10542,4.5768e-16,-0.21031,1.281e-15,-5.8852e-18,4.3898e-16,-1.0628e-09,1,-7.2993e-08,0.13855,4.2356e-24,0.070804
1.0103,0,-0.014442,-0.005826,0.10675,1.6831e-16,-0.2082,1.1712e-14,-5.591e-18,8.8004e-19,-1.0433e-09,1,-7.2993e-08,0.1399,4.2356e-24,0.070784
1.01,0,-0.014169,-0.0055134,0.10809,-6.7824e-16,-0.20684,2.5301e-14,-6.2816e-18,-1.0331e-15,-1.024e-09,1,-7.2993e-08,0.14125,4.2356e-24,0.070765
1.0097,0,-0.013895,-0.0052143,0.10943,-5.8344e-16,-0.21084,-1.9773e-14,-7.1814e-18,-3.1132e-16,-1.0045e-09,1,-7.2994e-08,0.1426,4.2356e-24,0.070746
1.0094,0,-0.013619,-0.0049295,0.11077,1.2934e-16,-0.21512,-1.9564e-14,-7.1266e-18,3.9326e-16,-9.8475e-10,1,-7.2994e-08,0.14395,4.2356e-24,0.070728
1.0092,0,-0.013343,-0.004656,0.11211,3.0424e-16,-0.21652,1.605e-15,-6.6737e-18,2.8299e-16,-9.6524e-10,1,-7.2994e-08,0.14531,4.2356e-24,0.07071
1.0089,0,-0.013068,-0.0043934,0.11345,-1.7476e-16,-0.21581,1.1497e-14,-6.701e-18,-3.2365e-16,-9.4553e-10,1,-7.2994e-08,0.14666,4.2356e-24,0.070692
1.0087,0,-0.012793,-0.0041416,0.11479,-3.5616e-17,-0.21461,1.5829e-14,-7.0762e-18,-2.3635e-16,-9.2581e-10,1,-7.2995e-08,0.14801,4.2356e-24,0.070675
1.0084,0,-0.012519,-0.0039043,0.11613,-3.8545e-16,-0.21453,-6.5633e-15,-7.4383e-18,-3.0395e-16,-9.0611e-10,1,-7.2995e-08,0.14936,4.2356e-24,0.070658
1.0082,0,-0.012247,-0.0036771,0.11747,4.0056e-16,-0.21569,-2.7557e-14,-7.1492e-18,7.3524e-16,-8.8659e-10,1,-7.2995e-08,0.15071,4.2356e-24,0.070641
1.008,0,-0.011976,-0.0034598,0.11881,-2.629e-16,-0.21604,-2.4522e-14,-6.6371e-18,2.8443e-17,-8.6729e-10,1,-7.2995e-08,0.15206,4.2356e-24,0.070625
1.0078,0,-0.011707,-0.0032519,0.12015,-3.2222e-16,-0.21372,-2.4188e-14,-6.6457e-18,-4.1232e-17,-8.6546e-10,1,-7.4501e-08,0.15342,4.2356e-24,0.070609
1.0076,0,-0.011441,-0.0030555,0.12149,2.5871e-16,-0.21362,1.9883e-14,-6.6512e-18,3.2946e-17,-8.6271e-10,1,-7.5976e-08,0.15477,4.2356e-24,0.070594
1.0074,0,-0.011177,-0.0028694,0.12284,-2.736e-16,-0.21404,-3.691e-15,-6.7852e-18,-2.3263e-16,-8.4304e-10,1,-7.5977e-08,0.15612,4.2356e-24,0.070578
1.0072,0,-0.010917,-0.0026918,0.12418,-2.2026e-16,-0.21484,-1.3624e-14,-6.99e-18,-7.2603e-17,-8.2356e-10,1,-7.5977e-08,0.15747,4.2356e-24,0.070564
1.0071,0,-0.010659,-0.0025225,0.12552,1.9583e-16,-0.21534,-7.5666e-16,-6.902e-18,2.0382e-16,-8.043e-10,1,-7.5977e-08,0.15882,4.2356e-24,0.070549
1.0069,0,-0.010404,-0.0023618,0.12686,3.1572e-16,-0.21909,-1.0653e-14,-6.4794e-18,4.2577e-16,-7.8505e-10,1,-7.5977e-08,0.16018,4.2356e-24,0.070535
