"U:0","U:1","U:2","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0404,1.519e-21,-0.014114,-0.026234,1,0.0588,0.03,0,-0.0912
1.0406,4.6286e-22,-0.014219,-0.026312,1,0.0591,0.03,0,-0.0909
1.0408,1.8184e-21,-0.014337,-0.02639,1,0.0594,0.03,0,-0.0906
1.041,3.4853e-21,-0.014456,-0.02647,1,0.0597,0.03,0,-0.0903
1.0412,1.4217e-21,-0.014552,-0.02655,1,0.06,0.03,0,-0.09
1.0414,-1.2628e-21,-0.014652,-0.026632,1,0.0603,0.03,0,-0.0897
1.0415,-4.4752e-21,-0.014753,-0.026713,1,0.0606,0.03,0,-0.0894
1.0417,-2.9891e-21,-0.014881,-0.026797,1,0.0609,0.03,0,-0.0891
1.0419,-1.5993e-21,-0.015001,-0.026881,1,0.0612,0.03,0,-0.0888
1.0421,-6.9647e-22,-0.01511,-0.026967,1,0.0615,0.03,0,-0.0885
1.0423,2.0199e-22,-0.015226,-0.027053,1,0.0618,0.03,0,-0.0882
1.0425,1.1768e-21,-0.015344,-0.02714,1,0.0621,0.03,0,-0.0879
1.0427,2.6203e-21,-0.015461,-0.027228,1,0.0624,0.03,0,-0.0876
1.0429,2.0831e-21,-0.015579,-0.027316,1,0.0627,0.03,0,-0.0873
1.043,3.6659e-22,-0.015698,-0.027405,1,0.063,0.03,0,-0.087
1.0432,-1.9326e-21,-0.015815,-0.027495,1,0.0633,0.03,0,-0.0867
1.0434,-1.8312e-21,-0.015936,-0.027585,1,0.0636,0.03,0,-0.0864
1.0436,1.5092e-21,-0.016064,-0.027677,1,0.0639,0.03,0,-0.0861
1.0438,1.7982e-21,-0.016177,-0.02777,1,0.0642,0.03,0,-0.0858
1.044,1.3106e-21,-0.016289,-0.027864,1,0.0645,0.03,0,-0.0855
1.0442,-3.1112e-23,-0.016405,-0.027958,1,0.0648,0.03,0,-0.0852
1.0444,-8.6042e-22,-0.016533,-0.028054,1,0.0651,0.03,0,-0.0849
1.0446,-1.3934e-21,-0.016666,-0.028151,1,0.0654,0.03,0,-0.0846
1.0448,-1.9668e-21,-0.016786,-0.028249,1,0.0657,0.03,0,-0.0843
1.0449,-7.0425e-22,-0.01691,-0.028348,1,0.066,0.03,0,-0.084
1.0451,2.5244e-21,-0.017038,-0.028448,1,0.0663,0.03,0,-0.0837
1.0453,2.4614e-21,-0.017162,-0.028548,1,0.0666,0.03,0,-0.0834
1.0455,9.4582e-22,-0.01729,-0.028649,1,0.0669,0.03,0,-0.0831
1.0457,-2.847e-21,-0.017426,-0.028751,1,0.0672,0.03,0,-0.0828
1.0459,-2.1531e-21,-0.017555,-0.028855,1,0.0675,0.03,0,-0.0825
1.0461,4.3404e-23,-0.017681,-0.028959,1,0.0678,0.03,0,-0.0822
1.0463,5.9159e-22,-0.017803,-0.029065,1,0.0681,0.03,0,-0.0819
1.0465,1.0336e-21,-0.017934,-0.029172,1,0.0684,0.03,0,-0.0816
1.0467,1.4522e-21,-0.018071,-0.029279,1,0.0687,0.03,0,-0.0813
1.0469,3.9139e-21,-0.018203,-0.029389,1,0.069,0.03,0,-0.081
1.0471,3.5199e-21,-0.018336,-0.029499,1,0.0693,0.03,0,-0.0807
1.0473,-1.9717e-21,-0.018471,-0.029611,1,0.0696,0.03,0,-0.0804
1.0475,-4.0981e-21,-0.018607,-0.029723,1,0.0699,0.03,0,-0.0801
1.0477,-3.9509e-21,-0.018743,-0.029836,1,0.0702,0.03,0,-0.0798
1.0479,1.9771e-21,-0.01888,-0.029951,1,0.0705,0.03,0,-0.0795
1.0481,2.9116e-21,-0.019018,-0.030067,1,0.0708,0.03,0,-0.0792
1.0483,6.1282e-22,-0.019156,-0.030183,1,0.0711,0.03,0,-0.0789
1.0485,-2.0851e-22,-0.019299,-0.030302,1,0.0714,0.03,0,-0.0786
1.0487,-1.7648e-22,-0.019439,-0.030421,1,0.0717,0.03,0,-0.0783
1.0489,9.5255e-22,-0.019576,-0.030541,1,0.072,0.03,0,-0.078
1.0491,-3.9877e-22,-0.019717,-0.030663,1,0.0723,0.03,0,-0.0777
1.0493,-1.6577e-21,-0.01986,-0.030786,1,0.0726,0.03,0,-0.0774
1.0495,-1.1151e-21,-0.020008,-0.030911,1,0.0729,0.03,0,-0.0771
1.0497,-1.7455e-22,-0.020153,-0.031037,1,0.0732,0.03,0,-0.0768
1.05,9.2671e-22,-0.020297,-0.031163,1,0.0735,0.03,0,-0.0765
1.0502,1.9032e-21,-0.020445,-0.031292,1,0.0738,0.03,0,-0.0762
1.0504,9.2259e-22,-0.020593,-0.031421,1,0.0741,0.03,0,-0.0759
1.0506,-2.079e-21,-0.020742,-0.031552,1,0.0744,0.03,0,-0.0756
1.0508,-2.1842e-21,-0.020892,-0.031684,1,0.0747,0.03,0,-0.0753
1.051,-7.5403e-22,-0.021043,-0.031817,1,0.075,0.03,0,-0.075
1.0512,3.4062e-21,-0.021195,-0.031952,1,0.0753,0.03,0,-0.0747
1.0514,1.6448e-21,-0.021348,-0.032088,1,0.0756,0.03,0,-0.0744
1.0517,-1.6671e-21,-0.021501,-0.032226,1,0.0759,0.03,0,-0.0741
1.0519,1.2033e-21,-0.021656,-0.032365,1,0.0762,0.03,0,-0.0738
1.0521,3.7737e-21,-0.021812,-0.032505,1,0.0765,0.03,0,-0.0735
1.0523,6.1336e-21,-0.021969,-0.032647,1,0.0768,0.03,0,-0.0732
1.0525,8.2017e-22,-0.022127,-0.03279,1,0.0771,0.03,0,-0.0729
1.0527,-2.7762e-21,-0.022286,-0.032935,1,0.0774,0.03,0,-0.0726
1.053,-2.5863e-21,-0.022446,-0.033081,1,0.0777,0.03,0,-0.0723
1.0532,-1.4011e-21,-0.022607,-0.033229,1,0.078,0.03,0,-0.072
1.0534,-2.0266e-22,-0.022769,-0.033378,1,0.0783,0.03,0,-0.0717
1.0536,-5.2198e-24,-0.022933,-0.033529,1,0.0786,0.03,0,-0.0714
1.0539,-8.7444e-22,-0.023097,-0.033682,1,0.0789,0.03,0,-0.0711
1.0541,-2.4123e-21,-0.023262,-0.033835,1,0.0792,0.03,0,-0.0708
1.0543,-1.7834e-22,-0.023429,-0.033991,1,0.0795,0.03,0,-0.0705
